"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,2095.96385477813,0,0,2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13595.28625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2095.96385477813,0,0,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095.96385477813,0,0,0,0,0,0,0.00723384676495,0,0,0,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0.00723384676495,0,0,28305.615,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0.00723384676495,0,0,28305.615,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0.00723384676495,0,0,28305.615,0,0,0,0,0,0,0
0,4773.73476727813,0,0,0,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13595.28625,0,0,67.6837743172824,0,0,0,0,0,2095.96385477813,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,2095.96385477813,0,0,2095.96385477813,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0.00723384676495,0,0,28305.615,0,0,0,0,0,0,0
0,0,0,0,13595.28625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,4773.73476727813,0,0,0,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
2095.96385477813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0,0,0,28305.615,0,0,0,0,0,0,0
0,4773.73476727813,0,0,0,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13595.28625,0,0,67.6837743172824,0,0,0,0,0,0,0,0,0,0
0,4.70297108334492e-05,0,0,4773.73476727813,0,0,0.00723384676495,0,0,28305.615,0,0,0,0,0,0,0
