"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,3293.491,0,0,0,0,0,0,0.0002594307,0,0,0,0,0,0,0,0,0,0,60033
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,61978
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0001184633,0,0,0,0,0,0,0,0,21699.97,0,71824
1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.4121,0,0,0,0,0,21699.64,0,76873
0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0001026188,0,0,115.7979,0,0,0,0,0,21699.64,0,93358
1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,117095
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.573147e-05,0,0,105.1152,0,0,0,0,0,21699.67,0,126851
0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,4056.573,0,0,1218.643,0,0,0.01584313,0,0,0,0,0,0,0,0,0,0,145810
1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,8.709693e-10,0,0,4321.465,0,0,0,0,0,29168.42,0,0,0,0,0,0,0,152671
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.14,0,0,0,0,0,0,1211.747,166925
1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.14,0,0,0,0,0,0,1211.747,167205
1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,4056.573,0,0,1218.646,0,0,0.01282009,0,0,0,0,0,0,0,0,0,0,184759
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,199184
0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.5497,0,0,0,0,0,21699.66,0,202100
1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,95.81426,0,0,0,0,0,21699.7,0,209981
1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,160.2222,0,0,0,0,0,21699.51,0,210531
1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,219187
1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.192063e-05,0,0,0,0,0,0,0,0,21699.97,0,238239
0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9.583913e-05,0,0,160.3697,0,0,0,0,0,21699.51,0,247428
0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,9.665719e-05,0,0,159.0432,0,0,0,0,0,21699.52,0,253576
0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9.353618e-05,0,0,186.057,0,0,0,0,0,21699.44,0,259458
