"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13074.0731116112,0,0,0,0,0,0
0,0,0,0,13074.0731116112,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0,0,0
0,0,0,0,13074.0731116112,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,0,2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13074.0731116112,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,2092.49500795512,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,2092.49500795512,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,2092.49500795512,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092.49500795512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,2092.49500795512,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,2092.49500795512,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,4.73663756757339e-05,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0.01510027239375,0,0,64.22394665625,0,0,0,0,0,13074.0731116112,0
0,0,0,0,0,0,0,0,0,0,64.22394665625,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.82,0
0,0,0,0,0,0,0,0,0,0,28305.78,0,0,0,0,0,0,2092.49500795512
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,2092.49500795512
0,0,0,0,0,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,2092.49500795512
0,4252.52422581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,64.22394665625,0,0,0,0,0,0,0,0,0,0
0,4252.52422581636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13074.0731116112,0,0,0.01510027239375,0,0,0,0,0,0,0,0,0,13074.0731116112
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,2092.49500795512
0,4.73663756757339e-05,0,0,4252.52422581636,0,0,0.01510027239375,0,0,28305.78,0,0,0,0,0,0,0
