"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4146.16984516742,0,0,0,0,0,0.0506350253069834,0,0,0,0,0,0,0,0,0,0,4230
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7012
1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6.57511806557681e-10,0,0,4321.09610052751,0,0,0,0,0,29172.0609072468,0,0,0,0,0,0,0,9843
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497
1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055
0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4146.17093524237,0,0,0,0,0,0.0449200133451437,0,0,0,0,0,0,0,0,0,0,13222
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4056.5722741036,0,0,1218.63956254954,0,0,0.0194557132938653,0,0,0,0,0,0,0,0,0,0,17330
1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3293.49138505585,0,0,0,0,0,0,0.000249883529464743,0,0,0,0,0,0,0,0,0,0,19133
0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,4.73343632786733e-10,0,0,4320.67920443063,0,0,0.000849394937233048,0,0,29176.1631932522,0,0,0,0,0,0,0,22430
0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24678
0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31270
