"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,4024.69075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,663.748475,0,0,0,0,0,14266.91975,0
0,0,0,0,0,0,0,0,0,0,67.95892030125,0,0,0,0,0,21699.793125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28296.558125,0
0,0,0,0,0,0,0,11.8064868374613,0,0,663.748475,0,0,0,0,0,14266.91975,0
0,0,0,0,0,0,0,0,0,0,67.95892030125,0,0,0,0,0,21699.793125,0
0,0,0,0,0,0,0,0,0,0,67.95892030125,0,0,0,0,0,21699.793125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14266.91975
0,4.15365899667e-05,0,0,4024.69075,0,0,0,0,0,28296.558125,0,0,0,0,0,0,0
0,0,0,0,4024.69075,0,0,11.8064868374613,0,0,28296.558125,0,0,0,0,0,0,4.15365899667e-05
0,0,0,0,4024.69075,0,0,11.8064868374613,0,0,28296.558125,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.558125,0,0,0,0,0,0,663.748475
0,4024.69075,0,0,4024.69075,0,0,11.8064868374613,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67.95892030125,0,0,0,0,0,21699.793125,0
0,0,0,0,0,0,0,4.15365899667e-05,0,0,0,0,0,0,0,0,28296.558125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28296.558125,0
0,0,0,0,0,0,0,4.15365899667e-05,0,0,67.95892030125,0,0,0,0,0,21699.793125,0
0,0,0,0,0,0,0,11.8064868374613,0,0,67.95892030125,0,0,0,0,0,14266.91975,0
0,0,0,0,0,0,0,4.15365899667e-05,0,0,663.748475,0,0,0,0,0,14266.91975,0
0,0,0,0,0,0,0,4.15365899667e-05,0,0,663.748475,0,0,0,0,0,14266.91975,0
0,0,0,0,0,0,0,11.8064868374613,0,0,663.748475,0,0,0,0,0,14266.91975,0
