"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,4152
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,4400
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6404
1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3293.49136977856,0,0,0,0,0,0,0.000259063533178589,0,0,0,0,0,0,0,0,0,0,8377
0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4311.06833938485,0,0,0.000429302147627803,0,0,29270.9550340612,0,0,0,0,0,0,0,9724
0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4311.06025485411,0,0,0.000437401146541738,0,0,29271.0346685439,0,0,0,0,0,0,0,13720
1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14873
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4309.43106731771,0,0,0.000154896033224248,0,0,29287.1041791643,0,0,0,0,0,0,0,16345
1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,5.05803975979723e-10,0,0,4320.76190469321,0,0,0.000724275903979181,0,0,29175.3489239394,0,0,0,0,0,0,0,19643
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21057
0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,4146.17055879684,0,0,0,0,0,0.0468936305932302,0,0,0,0,0,0,0,0,0,0,21382
0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0224289340439981,0,0,0,0,0,0,6230.49641172709,0,0,0,23208
0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23402
1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3293.49136976588,0,0,0,0,0,0,0.000259071151501344,0,0,0,0,0,0,0,0,0,0,24777
1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3293.49140062914,0,0,0,0,0,0,0.000240525658329285,0,0,0,0,0,0,0,0,0,0,24981
