"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.68345235515,0,0,0,0,0,0,0,0,0,0,0,0,40
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4056.57219741642,0,0,1218.63889728973,0,0,0.0201157601262426,0,0,0,0,0,0,0,0,0,0,158
0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4056.57214465104,0,0,1218.638439551,0,0,0.0205699119910478,0,0,0,0,0,0,0,0,0,0,442
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,854
0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4146.16922095822,0,0,0,0,0,0.0539076103864789,0,0,0,0,0,0,0,0,0,0,2506
1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,5.04621770450375e-10,0,0,4320.76021268016,0,0,0,0,0,29175.3738851833,0,0,0,0,0,0,0,3443
1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.98470971787328e-10,0,0,4320.7436473992,0,0,0.000746036283454046,0,0,29175.5287528611,0,0,0,0,0,0,0,3835
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,4147
1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437
1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3293.49138766822,0,0,0,0,0,0,0.000248313778206337,0,0,0,0,0,0,0,0,0,0,9181
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4311.06905082404,0,0,0,0,0,29270.9529211259,0,0,0,0,0,0,0,9744
0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4311.07021167642,0,0,0,0,0,29270.9414731808,0,0,0,0,0,0,0,10000
1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285
1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,3293.49137599499,0,0,0,0,0,0,0.000255328127341905,0,0,0,0,0,0,0,0,0,0,10713
0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.01521430529403,0,0,0,0,0,3183.36458899413,0,0,0,0,12972
1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14345
0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,6.1835050240131e-10,0,0,4321.01564020917,0,0,0.00090727287201593,0,0,29172.8441544045,0,0,0,0,0,0,0,15538
0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4056.57221290808,0,0,1218.63903167957,0,0,0.0199824233620283,0,0,0,0,0,0,0,0,0,0,17042
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4309.4518274227,0,0,0,0,0,29286.901224625,0,0,0,0,0,0,0,18225
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,20818
1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,21047
1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22595
0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7205.93722819134,0,0,0.0572513201633422,0,0,0,0,0,0,0,0,0,0,23248
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,4.94836326107546e-10,0,0,4320.73579614927,0,0,0,0,0,29175.6147131218,0,0,0,0,0,0,0,24154
0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,4056.5724625985,0,0,1218.64119773887,0,0,0.0178333371886405,0,0,0,0,0,0,0,0,0,0,25494
1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4309.36899193288,0,0,0,0,0,29287.7180976301,0,0,0,0,0,0,0,29749
0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,4146.17098769848,0,0,0,0,0,0.0446449980205828,0,0,0,0,0,0,0,0,0,0,31146
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33090
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7205.93247470702,0,0,0.0614100879809945,0,0,0,0,0,0,0,0,0,0,33168
1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4309.45511404197,0,0,0.000165071556948909,0,0,29286.8669287099,0,0,0,0,0,0,0,34513
1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4056.5727181078,0,0,1218.64341427621,0,0,0.0156341681652382,0,0,0,0,0,0,0,0,0,0,35291
1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,3293.49138586577,0,0,0,0,0,0,0.000249396853322865,0,0,0,0,0,0,0,0,0,0,37365
1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,3293.49135485436,0,0,0,0,0,0,0.000268031369093896,0,0,0,0,0,0,0,0,0,0,39849
1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,5.95572940520516e-10,0,0,4320.96923574621,0,0,0,0,0,29173.312220681,0,0,0,0,0,0,0,40287
0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4311.1997854322,0,0,0,0,0,29269.6636578952,0,0,0,0,0,0,0,40728
0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4311.06928244431,0,0,0.000430566542121375,0,0,29270.9457194778,0,0,0,0,0,0,0,42428
1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45373
0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0,47656
