"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,4056.57239003107,0,0,1218.64056821791,0,0,0.0184579252948713,0,0,0,0,0,0,0,0,0,0,29330
1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,4146.17300109486,0,0,0,0,0,0.0340892243893694,0,0,0,0,0,0,0,0,0,0,31147
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,37392
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,37655
1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4056.57277325922,0,0,1218.64389271341,0,0,0.0151594798511093,0,0,0,0,0,0,0,0,0,0,41907
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6.09628803908328e-10,0,0,4320.99741586349,0,0,0.000938330685313341,0,0,29173.023552938,0,0,0,0,0,0,0,42138
1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,3293.491,0,0,0,0,0,0,0.0002535593,0,0,0,0,0,0,0,0,0,0,51633
0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,4311.199,0,0,0,0,0,29269.67,0,0,0,0,0,0,0,52280
0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,55582
0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59502
1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,4146.173,0,0,0,0,0,0.03363576,0,0,0,0,0,0,0,0,0,0,62127
1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63821
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,66324
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.732217e-05,0,0,98.64433,0,0,0,0,0,21699.69,0,69335
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,69941
0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137.5724,0,0,0,0,0,21699.58,0,77420
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,80239
1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,80485
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.33416,0,0,0,0,0,21699.69,0,83839
1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8.780674e-05,0,0,112.8523,0,0,0,0,0,21699.65,0,87171
1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,88415
0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.8362,0,0,0,0,0,21699.57,0,93504
0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,96802
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.990531e-05,0,0,129.0811,0,0,0,0,0,21699.6,0,99717
0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001142917,0,0,176.27,0,0,0,0,0,21699.47,0,103652
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98.16028,0,0,0,0,0,21699.69,0,108084
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,108805
1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8.643075e-05,0,0,0,0,0,0,0,0,21699.97,0,111005
0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.45879,0,0,0,0,0,21699.7,0,114206
0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.000104916,0,0,126.4821,0,0,0,0,0,21699.61,0,120518
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001133159,0,0,178.8804,0,0,0,0,0,21699.46,0,120552
0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,175.3902,0,0,0,0,0,21699.47,0,121864
1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,97.98695,0,0,0,0,0,21699.69,0,122197
1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,8.679721e-05,0,0,100.6046,0,0,0,0,0,21699.68,0,122521
1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.535293e-05,0,0,0,0,0,0,0,0,21699.97,0,123805
0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,115.4607,0,0,0,0,0,21699.64,0,126566
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.15,0,0,0,0,0,0,1211.746,134157
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.19,0,0,0,0,0,0,1211.737,138816
0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.000130389,0,0,34893.14,0,0,0,0,0,0,1211.747,144772
1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148015
1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149803
1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.15,0,0,0,0,0,0,1211.746,150849
1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.15,0,0,0,0,0,0,1211.745,151081
0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34911.68,0,0,0,0,0,0,1207.44,153454
1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,160639
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4311.623,0,0,0,0,0,29265.49,0,0,0,0,0,0,2.43694e-08,164980
1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,170757
0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.18,0,0,0,0,0,0,1211.738,171848
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,4056.573,0,0,1218.646,0,0,0.01320408,0,0,0,0,0,0,0,0,0,0,172799
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,176448
0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1.008127e-09,0,0,4321.662,0,0,0,0,0,29166.47,0,0,0,0,0,0,0,180062
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,4056.573,0,0,1218.646,0,0,0.01305978,0,0,0,0,0,0,0,0,0,0,187387
1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,4056.573,0,0,1218.646,0,0,0.01285604,0,0,0,0,0,0,0,0,0,0,191159
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192803
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,193293
0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0001000043,0,0,0,0,0,0,0,0,21699.97,0,197310
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0001005732,0,0,163.9816,0,0,0,0,0,21699.5,0,203968
1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,209167
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9.50973e-05,0,0,112.7418,0,0,0,0,0,21699.65,0,214416
0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9.911009e-05,0,0,0,0,0,0,0,0,21699.97,0,215244
1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8.221781e-05,0,0,0,0,0,0,0,0,21699.97,0,215507
1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,217451
0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0003980136,0,0,5518.491,0,0,0,0,0,21684.02,0,218594
1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7.862686e-05,0,0,119.5301,0,0,0,0,0,21699.63,0,223187
1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,224047
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,121.5169,0,0,0,0,0,21699.62,0,224795
1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,226127
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0001031157,0,0,0,0,0,0,0,0,21699.97,0,229612
1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,237907
1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,248649
1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,7.893376e-05,0,0,123.0727,0,0,0,0,0,21699.62,0,251835
0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,252212
0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,156.6387,0,0,0,0,0,21699.52,0,253764
0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.616118e-05,0,0,0,0,0,0,0,0,21699.97,0,254704
0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.017975e-05,0,0,127.0846,0,0,0,0,0,21699.61,0,257686
1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7.908244e-05,0,0,0,0,0,0,0,0,21699.97,0,260529
1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7.912352e-05,0,0,141.3782,0,0,0,0,0,21699.57,0,261579
0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9.108744e-05,0,0,101.9991,0,0,0,0,0,21699.68,0,261880
