"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51785
0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4311.199,0,0,0,0,0,29269.67,0,0,0,0,0,0,0,54900
0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2658.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55564
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,57690
1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,4056.573,0,0,1218.644,0,0,0.01469304,0,0,0,0,0,0,0,0,0,0,58291
1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,4146.173,0,0,0,0,0,0.03371518,0,0,0,0,0,0,0,0,0,0,59887
1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63857
0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0001109504,0,0,109.6644,0,0,0,0,0,21699.66,0,71128
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0001254526,0,0,0,0,0,0,0,0,21699.97,0,71912
1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,72041
1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.2054,0,0,0,0,0,21699.64,0,75589
0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0001069046,0,0,98.11525,0,0,0,0,0,21699.69,0,76946
1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.924032e-05,0,0,117.0977,0,0,0,0,0,21699.64,0,77801
1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.9908,0,0,0,0,0,21699.65,0,81441
0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.61512,0,0,0,0,0,21699.69,0,81500
0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001070691,0,0,130.0908,0,0,0,0,0,21699.6,0,83694
1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.805998e-05,0,0,102.2772,0,0,0,0,0,21699.68,0,85169
0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178.917,0,0,0,0,0,21699.46,0,85348
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,86816
1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.0975,0,0,0,0,0,21699.65,0,87915
1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.835,0,0,0,0,0,21699.6,0,89961
1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.725326e-05,0,0,0,0,0,0,0,0,21699.97,0,90779
0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0001060152,0,0,0,0,0,0,0,0,21699.97,0,92410
0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0001085107,0,0,0,0,0,0,0,0,21699.97,0,94860
0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.18092,0,0,0,0,0,21699.7,0,95830
0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,96308
0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,96554
0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001119022,0,0,130.5476,0,0,0,0,0,21699.6,0,100078
1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.622905e-05,0,0,97.16816,0,0,0,0,0,21699.69,0,102367
0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,103246
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,104725
0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001124671,0,0,0,0,0,0,0,0,21699.97,0,105212
0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,115566
0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9.875354e-05,0,0,98.71996,0,0,0,0,0,21699.69,0,120310
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001019882,0,0,0,0,0,0,0,0,21699.97,0,121790
0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,123450
1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096,133149
1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,138061
1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4311.592,0,0,0,0,0,29265.8,0,0,0,0,0,0,2.13326e-08,144405
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,4146.174,0,0,0,0,0,0.02961776,0,0,0,0,0,0,0,0,0,0,146407
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.19,0,0,0,0,0,0,1211.737,148516
1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,7.858902e-10,0,0,4321.328,0,0,0.0006371394,0,0,29169.77,0,0,0,0,0,0,0,148895
0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,6.721384e-10,0,0,4321.125,0,0,0,0,0,29171.78,0,0,0,0,0,0,0,149306
1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154187
0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,4311.621,0,0,0,0,0,29265.51,0,0,0,0,0,0,2.41166e-08,155228
0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5490.895,0,0,0.000362469,0,0,0,0,0,0,0,0,0,4574.097,156400
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0002207191,0,0,0,0,0,0,0,0,0,8341.718,164588
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096,166736
0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,7.292421e-10,0,0,4321.231,0,0,0,0,0,29170.73,0,0,0,0,0,0,0,169818
1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,170111
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,172801
1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,174175
1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,178213
0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4311.621,0,0,0,0,0,29265.51,0,0,0,0,0,0,2.417294e-08,181588
0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,5490.895,0,0,0.0003757883,0,0,0,0,0,0,0,0,0,4574.097,182960
0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,4146.173,0,0,0,0,0,0.03214694,0,0,0,0,0,0,0,0,0,0,199110
1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8.183323e-05,0,0,0,0,0,0,0,0,21699.97,0,202941
1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,207401
0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0001014957,0,0,0,0,0,0,0,0,21699.97,0,207744
1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,8.155214e-05,0,0,117.8746,0,0,0,0,0,21699.64,0,208873
1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,7.957805e-05,0,0,0,0,0,0,0,0,21699.97,0,209343
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7.959938e-05,0,0,127.8796,0,0,0,0,0,21699.61,0,216997
0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,214.9712,0,0,0,0,0,21699.36,0,225070
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,9.082168e-05,0,0,0,0,0,0,0,0,21699.97,0,225684
0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,133.8661,0,0,0,0,0,21699.59,0,228896
0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0001028081,0,0,0,0,0,0,0,0,21699.97,0,233896
0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0001013315,0,0,0,0,0,0,0,0,21699.97,0,242082
0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,133.1232,0,0,0,0,0,21699.59,0,243012
1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7.823752e-05,0,0,95.54136,0,0,0,0,0,21699.7,0,245493
0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,4146.174,0,0,0,0,0,0.03046646,0,0,0,0,0,0,0,0,0,0,248238
1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.926523e-05,0,0,102.2721,0,0,0,0,0,21699.68,0,248981
1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.166313e-05,0,0,0,0,0,0,0,0,21699.97,0,256897
0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9.310737e-05,0,0,0,0,0,0,0,0,21699.97,0,261008
