"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000112164,0,0,0,0,0,0,0,0,21699.97,0,96480
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,98569
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.35814e-05,0,0,132.2057,0,0,0,0,0,21699.59,0,99529
0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,107.5261,0,0,0,0,0,21699.66,0,102256
1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.809307e-05,0,0,112.9352,0,0,0,0,0,21699.65,0,102375
1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8.816566e-05,0,0,0,0,0,0,0,0,21699.97,0,103103
0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001195419,0,0,179.22,0,0,0,0,0,21699.46,0,105672
0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0001166033,0,0,0,0,0,0,0,0,21699.97,0,106668
1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,107053
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.65669,0,0,0,0,0,21699.7,0,108342
1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,8.611551e-05,0,0,94.01844,0,0,0,0,0,21699.7,0,108475
0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0001013061,0,0,95.56357,0,0,0,0,0,21699.7,0,110046
1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8.601752e-05,0,0,94.04938,0,0,0,0,0,21699.7,0,112049
0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0001063809,0,0,0,0,0,0,0,0,21699.97,0,113044
0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135.3308,0,0,0,0,0,21699.58,0,113768
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8.772298e-05,0,0,113.796,0,0,0,0,0,21699.65,0,114665
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,114994
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001101463,0,0,0,0,0,0,0,0,21699.97,0,115086
1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.952475e-05,0,0,0,0,0,0,0,0,21699.97,0,115621
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101.055,0,0,0,0,0,21699.68,0,115729
0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.000105893,0,0,101.3355,0,0,0,0,0,21699.68,0,118002
1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.3102,0,0,0,0,0,21699.61,0,118061
0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001027031,0,0,0,0,0,0,0,0,21699.97,0,119254
0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001139256,0,0,0,0,0,0,0,0,21699.97,0,119460
0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,105.546,0,0,0,0,0,21699.67,0,120348
0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0001031932,0,0,125.5993,0,0,0,0,0,21699.61,0,120710
1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,121159
1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.38047e-05,0,0,104.4054,0,0,0,0,0,21699.67,0,124399
0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0001065945,0,0,117.6516,0,0,0,0,0,21699.64,0,124618
1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.481922e-05,0,0,113.522,0,0,0,0,0,21699.65,0,124845
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.656377e-05,0,0,105.7974,0,0,0,0,0,21699.67,0,126187
1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.377447e-05,0,0,93.16412,0,0,0,0,0,21699.71,0,126653
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.385819e-05,0,0,103.7118,0,0,0,0,0,21699.68,0,126855
1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,127281
0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,133.1234,0,0,0,0,0,21699.59,0,128356
1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,129111
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5490.895,0,0,0.00037296,0,0,0,0,0,0,0,0,0,4574.097,133596
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.15,0,0,0,0,0,0,1211.745,134153
1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34893.15,0,0,0,0,0,0,1211.746,134509
1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001157418,0,0,34893.15,0,0,0,0,0,0,1211.745,134881
0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4311.606,0,0,0.0001983519,0,0,29265.66,0,0,0,0,0,0,2.265978e-08,134904
1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138051
0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,138102
1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001101344,0,0,34893.14,0,0,0,0,0,0,1211.747,138637
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0002087064,0,0,0,0,0,0,0,0,0,8341.718,139684
1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,9.180674e-10,0,0,4321.536,0,0,0,0,0,29167.72,0,0,0,0,0,0,0,140595
0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,8.932915e-10,0,0,4321.498,0,0,0.0007728584,0,0,29168.09,0,0,0,0,0,0,0,141022
0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096,141884
1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0001705615,0,0,0,0,0,0,0,0,0,8341.718,142061
0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096,143664
0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.718,143916
0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0002068054,0,0,0,0,0,0,0,0,0,8341.718,144036
