"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,4315.335875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4315.335875,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,13136.850875,0,0,55.2613957964875,0,0,0,0,0,360.465199469575,0,0,0,0
0,2333.49137446957,0,0,2333.49137446957,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,55.2613957964875,0,0,0,0,0,2333.49137446957,0,0,0,0
0,0,0,0,0,0,0,0,0,0,360.465199469575,0,0,0,0,0,13136.850875,0
0,0,0,0,0,0,0,0,0,0,360.465199469575,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,7.07968038138241e-05,0,0,0,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,0,0,0,55.2613957964875,0,0,0,0,0,21699.7875,0
0,2333.49137446957,0,0,2333.49137446957,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2333.49137446957
0,0,0,0,4315.335875,0,0,55.2613957964875,0,0,28296.58,0,0,0,0,0,0,7.07968038138241e-05
0,0,0,0,13136.850875,0,0,55.2613957964875,0,0,0,0,0,0,0,0,0,13136.850875
0,0,0,0,13136.850875,0,0,0,0,0,0,0,0,0,0,0,0,4315.335875
0,0,0,0,4315.335875,0,0,55.2613957964875,0,0,28296.58,0,0,0,0,0,0,7.07968038138241e-05
0,0,0,0,0,0,0,0,0,0,360.465199469575,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,7.07968038138241e-05,0,0,360.465199469575,0,0,0,0,0,21699.7875,0
0,0,0,0,0,0,0,0,0,0,360.465199469575,0,0,0,0,0,13136.850875,0
0,0,0,0,0,0,0,7.07968038138241e-05,0,0,0,0,0,0,0,0,21699.7875,0
