"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,4916.68890604021,0,0,0,0,0,25493.63,0,0,0,0,0,0,0
0,4.2246842384877e-05,0,0,4916.68890604021,0,0,0,0,0,25493.63,0,0,0,0,0,0,0
0,4.2246842384877e-05,0,0,4916.68890604021,0,0,0,0,0,25493.63,0,0,0,0,0,0,0
0,0,0,0,2229.78364979021,0,0,0.00017261433,0,0,25493.63,0,0,0,0,0,0,0
0,2229.78364979021,0,0,0,0,0,72.259686617725,0,0,0,0,0,0,0,0,0,0
0,2229.78364979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00017261433,0,0,72.259686617725,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,0.00017261433,0,0,72.259686617725,0,0,0,0,0,13609.0023125,0
0,0,0,0,0,0,0,0,0,0,72.259686617725,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,0.00017261433,0,0,72.259686617725,0,0,0,0,0,13609.0023125,0
0,0,0,0,4916.68890604021,0,0,72.259686617725,0,0,0,0,0,0,0,0,0,4916.68890604021
0,4.2246842384877e-05,0,0,4916.68890604021,0,0,0,0,0,25493.63,0,0,0,0,0,0,0
0,2229.78364979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2229.78364979021,0,0,0,0,0,13609.0023125,0
0,0,0,0,0,0,0,4.2246842384877e-05,0,0,0,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,4.2246842384877e-05,0,0,2229.78364979021,0,0,0,0,0,13609.0023125,0
0,0,0,0,0,0,0,0.00017261433,0,0,0,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,0.00017261433,0,0,0,0,0,0,0,0,21699.8225,0
0,0,0,0,0,0,0,0,0,0,13609.0023125,0,0,0,0,0,13609.0023125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8225,0
