"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4056.57275401839,0,0,1218.64372579967,0,0,0.0153250857063694,0,0,0,0,0,0,0,0,0,0,2807
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4957
0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2576.11080487748,0,0,0,0,87.4571695427535,0,0,0,0,0,0,0,0,0,0,7140
1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11013
0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6323.22028729534,0,0,0,0,0,0,0,0,408.758994655042,0,0,0,0,14712
1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14857
1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22541
1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22631
1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3293.49138315541,0,0,0,0,0,0,0.000251025487193936,0,0,0,0,0,0,0,0,0,0,26765
1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,4146.1730478273,0,0,0,0,0,0.0338442169760432,0,0,0,0,0,0,0,0,0,0,27023
1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,29207
0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,31062
0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,6.15330505061585e-10,0,0,4321.00944375272,0,0,0.000865843483274879,0,0,29172.9057454753,0,0,0,0,0,0,0,31986
0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4311.06442574812,0,0,0,0,0,29270.9985321041,0,0,0,0,0,0,0,32376
0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0,47404
