"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,2094.53024375,0,0,2094.53024375,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,2094.53024375,0,0,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13629.209,0,0,0,0,2094.53024375,0,0,0,0,0
0,0,0,0,13629.209,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2094.53024375,0,0,2094.53024375,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,4807.6705,0,0,0,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
2094.53024375,0,0,0,0,0,0,0.00774772969979985,0,0,0,0,0,0,0,0,0,0
2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,0,0,0,0,0,0,2094.53024375,0,0,0,0
2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,4807.6705,0,0,0,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,4807.6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4807.6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,66.2514458044285,0,0,0,0,0,2094.53024375,0,0,0,0
0,2094.53024375,0,0,2094.53024375,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
2094.53024375,0,0,0,0,0,0,0.00774772969979985,0,0,0,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,4807.6705,0,0,2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4807.6705,0,0,0,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
2094.53024375,0,0,0,0,0,0,0.00774772969979985,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13629.209,0,0,0,0,2094.53024375,0,0,0,0,0
0,2094.53024375,0,0,2094.53024375,0,0,0.00774772969979985,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,66.2514458044285,0,0,0,0,0,2094.53024375,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,0,0,0,13629.209,0,0,0,0,0,0,0,0,2094.53024375,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,0,2094.53024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2094.53024375,0,0,2094.53024375,0,0,66.2514458044285,0,0,0,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0.00774772969979985,0,0,28305.78,0,0,0,0,0,0,0
0,4.56755053007539e-05,0,0,4807.6705,0,0,0,0,0,28305.78,0,0,0,0,0,0,0
