"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,4.43477403399e-05,0,0,5234.07175,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,0
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,4.43477403399e-05,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,4.43477403399e-05,0,0,5234.07175,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,0
0,2478.5095,0,0,2478.5095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2478.5095,0,0,2478.5095,0,0,405.419953231862,0,0,0,0,0,0,0,0,0,0
2478.5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2478.5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.43477403399e-05,0,0,5234.07175,0,0,405.419953231862,0,0,32029.8425,0,0,0,0,0,0,0
0,0,0,0,14010.96675,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,2478.5095,0,0,0,0,0,405.419953231862,0,0,0,0,0,0,0,0,0,0
0,4.43477403399e-05,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,2478.5095,0,0,2478.5095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5234.07175,0,0,405.419953231862,0,0,0,0,0,405.419953231862,0,0,0,0
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,4.43477403399e-05,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,4.43477403399e-05,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,4.43477403399e-05,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,4.43477403399e-05,0,0,0,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0,0,0,405.419953231862,0,0,0,0,0,14010.96675,0
0,0,0,0,0,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,2478.5095
0,0,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,4.43477403399e-05
0,0,0,0,0,0,0,0,0,0,32029.8425,0,0,0,0,0,0,2478.5095
0,0,0,0,0,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,2478.5095
0,0,0,0,5234.07175,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,4.43477403399e-05
0,4.43477403399e-05,0,0,5234.07175,0,0,0,0,0,32029.8425,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32029.8425,0,0,0,0,0,0,2478.5095
0,4.43477403399e-05,0,0,5234.07175,0,0,0.000497579344127229,0,0,32029.8425,0,0,0,0,0,0,0
