"V1","V2","V3","V4","V5","V6"
0,0.0346328523060792,0.00764522913339412,0,0,0
0,0.0346328523060792,0.00764522913339412,0,0,0
0,0.0346328523060792,0.00764522913339412,0,0,0
0,0.0422814349220677,0,0,0.0181784943065085,0
0,0.0422814349220677,0,0,0.0181784943065085,0
0,0.0422814349220677,0,0,0.0181784943065085,0
0,0.0488836418297768,0,0,0,0.0568810459147533
0,0.0488836418297768,0,0,0,0.0568810459147533
0,0.0488836418297768,0,0,0,0.0568810459147533
0.00188711356958071,0.0543305098516535,0,0.0435370119462521,0,0
0.00188711356958071,0.0543305098516535,0,0.0435370119462521,0,0
0.00188711356958071,0.0543305098516535,0,0.0435370119462521,0,0
0,0,0.00577347983361088,0,0.0118175889039932,0
0,0,0.00577347983361088,0,0.0118175889039932,0
0,0,0.00577347983361088,0,0.0118175889039932,0
0,0,0,0.0211945952480637,0.0857896133727864,0
0,0,0,0.0211945952480637,0.0857896133727864,0
0,0,0,0.0211945952480637,0.0857896133727864,0
0,0,0,0.0354299639119433,0,0.0566481096384158
0,0,0,0.0354299639119433,0,0.0566481096384158
0,0,0,0.0354299639119433,0,0.0566481096384158
0.0020284758446238,0.0162366982989139,0,0,0,0.103598916939778
0.0020284758446238,0.0162366982989139,0,0,0,0.103598916939778
0.0020284758446238,0.0162366982989139,0,0,0,0.103598916939778
0.000730909138628647,0,0.000906654519798463,0,0,0.0343969821234499
0.000730909138628647,0,0.000906654519798463,0,0,0.0343969821234499
0.000730909138628647,0,0.000906654519798463,0,0,0.0343969821234499
0.002237037204624,0,0,0.0950869794482176,0,0
0.002237037204624,0,0,0.0950869794482176,0,0
0.002237037204624,0,0,0.0950869794482176,0,0
