"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0371949547454686,0,0,0,0
0,0.011011777258866,0,0,0,0
0,0.011011777258866,0,0,0,0
0,0.0989170766494079,0,0.0371949547454686,0,0
0,0.011011777258866,0,0.00734690724438449,0,0
0,0.0148968917753859,0,0.0989170766494079,0,0
0,0.0371949547454686,0,0,0,0.0989170766494079
0,0.0989170766494079,0,0,0,0.011011777258866
0,0.011011777258866,0,0,0,0.0371949547454686
0,0,0.00381177530642499,0,0,0
0,0,0.00381177530642499,0,0,0
0,0,0.00381177530642499,0,0,0
0,0,0.00381177530642499,0,0.00734690724438449,0
0,0,0.00734690724438449,0,0.0148968917753859,0
0,0,0.000868867100520583,0,0.0193401356438197,0
0,0,0,0,0.0989170766494079,0.0371949547454686
0,0,0,0,0.0148968917753859,0.000868867100520583
0,0,0,0,0.00734690724438449,0.011011777258866
0,0,0,0,0,0.0989170766494079
0,0,0,0,0,0.0371949547454686
0,0,0,0,0,0
0.00381177530642499,0,0,0,0,0
0.00381177530642499,0,0,0,0,0
0.00381177530642499,0,0,0,0,0
0.00734690724438449,0,0.0193401356438197,0,0,0
0.0193401356438197,0,0.0193401356438197,0,0,0
0.0193401356438197,0,0.0193401356438197,0,0,0
0.000868867100520583,0,0,0,0,0.011011777258866
0.000868867100520583,0,0,0,0,0.011011777258866
0.000868867100520583,0,0,0,0,0.0193401356438197
