"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.000391555093803386,0.000391555093803386,0.000391555093803386,0.000391555093803386,0.000391555093803386
0,0.00469137208787303,0.00469137208787303,0.00469137208787303,0.00469137208787303,0.00469137208787303
0,0.000293873896865886,0.000293873896865886,0.000293873896865886,0.000293873896865886,0.000293873896865886
0,0.00545260072638252,0,0.00545260072638252,0,0
0,0.0198504841377524,0,0.0198504841377524,0,0
0,0.0212411192948114,0,0.0212411192948114,0,0
0,0,0.000391555093803386,0.000391555093803386,0.000391555093803386,0.000391555093803386
0,0,0.00469137208787303,0.00469137208787303,0.00469137208787303,0.00469137208787303
0,0,0.000293873896865886,0.000293873896865886,0.000293873896865886,0.000293873896865886
0,0,0,0.00545260072638252,0.00545260072638252,0
0,0,0,0.0198504841377524,0.0198504841377524,0
0,0,0,0.0212411192948114,0.0212411192948114,0
0,0,0,0,0,0.000391555093803386
0,0,0,0,0,0.00469137208787303
0,0,0,0,0,0.000293873896865886
0.00545260072638252,0,0,0,0,0
0.0198504841377524,0,0,0,0,0
0.0212411192948114,0,0,0,0,0
0.000391555093803386,0.000391555093803386,0.000391555093803386,0.000391555093803386,0.000391555093803386,0
0.00469137208787303,0.00469137208787303,0.00469137208787303,0.00469137208787303,0.00469137208787303,0
0.000293873896865886,0.000293873896865886,0.000293873896865886,0.000293873896865886,0.000293873896865886,0
0.00545260072638252,0,0.00545260072638252,0,0.00545260072638252,0.00545260072638252
0.0198504841377524,0,0.0198504841377524,0,0.0198504841377524,0.0198504841377524
0.0212411192948114,0,0.0212411192948114,0,0.0212411192948114,0.0212411192948114
0.000391555093803386,0,0,0,0.000391555093803386,0
0.00469137208787303,0,0,0,0.00469137208787303,0
0.000293873896865886,0,0,0,0.000293873896865886,0
0.00545260072638252,0,0,0,0,0.00545260072638252
0.0198504841377524,0,0,0,0,0.0198504841377524
0.0212411192948114,0,0,0,0,0.0212411192948114
