"V1","V2","V3","V4","V5","V6"
0,0.0736271224015386,0,0,0,0
0,0.0736271224015386,0,0,0,0
0,0.0736271224015386,0,0,0,0
0,0.00204156745213871,0.00165294161093538,0,0.0433811504099617,0.0463917533358258
0,0.00204156745213871,0.00165294161093538,0,0.0433811504099617,0.0463917533358258
0,0.00204156745213871,0.00165294161093538,0,0.0433811504099617,0.0463917533358258
0,0.0826827070590939,0,0.0473958630842446,0,0
0,0.0826827070590939,0,0.0473958630842446,0,0
0,0.0826827070590939,0,0.0473958630842446,0,0
0,0.0623849471342099,0.00182308828299329,0.0605500835586461,0,0
0,0.0623849471342099,0.00182308828299329,0.0605500835586461,0,0
0,0.0623849471342099,0.00182308828299329,0.0605500835586461,0,0
0,0.0402359312720242,0,0,0.0574338555303681,0
0,0.0402359312720242,0,0,0.0574338555303681,0
0,0.0402359312720242,0,0,0.0574338555303681,0
0,0.0587317422770098,0,0,0,0.0269065946155292
0,0.0587317422770098,0,0,0,0.0269065946155292
0,0.0587317422770098,0,0,0,0.0269065946155292
0,0.0925739888399112,0,0.014137841052584,0,0
0,0.0925739888399112,0,0.014137841052584,0,0
0,0.0925739888399112,0,0.014137841052584,0,0
0,0,0.0239005387149475,0.151910012488418,0,0.191453346137009
0,0,0.0239005387149475,0.151910012488418,0,0.191453346137009
0,0,0.0239005387149475,0.151910012488418,0,0.191453346137009
0,0,0,0,0.189957457442076,0
0,0,0,0,0.189957457442076,0
0,0,0,0,0.189957457442076,0
0,0,0,0.117815805758389,0,0
0,0,0,0.117815805758389,0,0
0,0,0,0.117815805758389,0,0
0,0,0,0.02786110646294,0.0868228771681988,0
0,0,0,0.02786110646294,0.0868228771681988,0
0,0,0,0.02786110646294,0.0868228771681988,0
0,0,0,0.0468053021954434,0,0.0775987585090148
0,0,0,0.0468053021954434,0,0.0775987585090148
0,0,0,0.0468053021954434,0,0.0775987585090148
0,0,0,0,0.0906933759229539,0
0,0,0,0,0.0906933759229539,0
0,0,0,0,0.0906933759229539,0
0,0,0,0,0.064296584485652,0.0376794425549657
0,0,0,0,0.064296584485652,0.0376794425549657
0,0,0,0,0.064296584485652,0.0376794425549657
0,0,0,0,0,0.0806989121012509
0,0,0,0,0,0.0806989121012509
0,0,0,0,0,0.0806989121012509
0,0,0.0114092256747245,0.0422115122879559,0,0.0543528773892938
0,0,0.0114092256747245,0.0422115122879559,0,0.0543528773892938
0,0,0.0114092256747245,0.0422115122879559,0,0.0543528773892938
0,0,0,0.0193159083692605,0.0609327573969821,0.0386507163094702
0,0,0,0.0193159083692605,0.0609327573969821,0.0386507163094702
0,0,0,0.0193159083692605,0.0609327573969821,0.0386507163094702
0,0,0.00443249500359384,0,0,0.0708766950456311
0,0,0.00443249500359384,0,0,0.0708766950456311
0,0,0.00443249500359384,0,0,0.0708766950456311
0.12734718250712,0,0,0,0,0
0.12734718250712,0,0,0,0,0
0.12734718250712,0,0,0,0,0
0,0.0206576590051306,0.000203119771646261,0,0.0923623482864816,0
0,0.0206576590051306,0.000203119771646261,0,0.0923623482864816,0
0,0.0206576590051306,0.000203119771646261,0,0.0923623482864816,0
0,0.0242981419568207,0.000139940300518763,0.000329838266996882,0.0920784749091467,0
0,0.0242981419568207,0.000139940300518763,0.000329838266996882,0.0920784749091467,0
0,0.0242981419568207,0.000139940300518763,0.000329838266996882,0.0920784749091467,0
0,0.0740082720159083,0.00154417492113313,0.0222827437553567,0,0.00306043459644334
0,0.0740082720159083,0.00154417492113313,0.0222827437553567,0,0.00306043459644334
0,0.0740082720159083,0.00154417492113313,0.0222827437553567,0,0.00306043459644334
0,0.0251931772222797,6.56988031660748e-05,0,0.0945139225939696,0
0,0.0251931772222797,6.56988031660748e-05,0,0.0945139225939696,0
0,0.0251931772222797,6.56988031660748e-05,0,0.0945139225939696,0
0.0161538272806419,0,0.00484025524867828,0,0,0.191619468449386
0.0161538272806419,0,0.00484025524867828,0,0,0.191619468449386
0.0161538272806419,0,0.00484025524867828,0,0,0.191619468449386
0,0.0276667661091334,0,0.000648392162032177,0.0916342037891024,0
0,0.0276667661091334,0,0.000648392162032177,0.0916342037891024,0
0,0.0276667661091334,0,0.000648392162032177,0.0916342037891024,0
0,0.106938499850165,0,0.0245206951482116,0,0
0,0.106938499850165,0,0.0245206951482116,0,0
0,0.106938499850165,0,0.0245206951482116,0,0
0,0.0265072158106522,0,0,0.0951061675238136,0
0,0.0265072158106522,0,0,0.0951061675238136,0
0,0.0265072158106522,0,0,0.0951061675238136,0
0.0194261986631734,0,0.0108198573463911,0,0,0
0.0194261986631734,0,0.0108198573463911,0,0,0
0.0194261986631734,0,0.0108198573463911,0,0,0
0.0102869836078281,0,0,0.146344997700677,0,0
0.0102869836078281,0,0,0.146344997700677,0,0
0.0102869836078281,0,0,0.146344997700677,0,0
0,0,0,0,3.73098549507542,0
0,0,0,0,3.73098549507542,0
0,0,0,0,3.73098549507542,0
0,0,0,0,0.172903944872352,0
0,0,0,0,0.172903944872352,0
0,0,0,0,0.172903944872352,0
0.0189207652550871,0,0,0,0,0.0910958856994667
0.0189207652550871,0,0,0,0,0.0910958856994667
0.0189207652550871,0,0,0,0,0.0910958856994667
