"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.000784530809530938,0,0,0,0
0,0.0063966482056312,0,0,0,0
0,0.000669040181359979,0,0,0,0
0,0.00990532490184151,0,0.00990532490184151,0,0
0,0.00402597479642841,0,0.00402597479642841,0,0
0,0.0198121274916194,0,0.0198121274916194,0,0
0,0.000784530809530938,0,0,0.000784530809530938,0
0,0.0063966482056312,0,0,0.0063966482056312,0
0,0.000669040181359979,0,0,0.000669040181359979,0
0,0,0.00990532490184151,0,0,0
0,0,0.00402597479642841,0,0,0
0,0,0.0198121274916194,0,0,0
0,0,0,0.000784530809530938,0.000784530809530938,0
0,0,0,0.0063966482056312,0.0063966482056312,0
0,0,0,0.000669040181359979,0.000669040181359979,0
0,0,0,0.00990532490184151,0,0.00990532490184151
0,0,0,0.00402597479642841,0,0.00402597479642841
0,0,0,0.0198121274916194,0,0.0198121274916194
0,0,0,0,0.000784530809530938,0.000784530809530938
0,0,0,0,0.0063966482056312,0.0063966482056312
0,0,0,0,0.000669040181359979,0.000669040181359979
0,0,0,0,0,0.00990532490184151
0,0,0,0,0,0.00402597479642841
0,0,0,0,0,0.0198121274916194
0.000784530809530938,0,0,0,0,0
0.0063966482056312,0,0,0,0,0
0.000669040181359979,0,0,0,0,0
0.00990532490184151,0,0,0,0,0.00990532490184151
0.00402597479642841,0,0,0,0,0.00402597479642841
0.0198121274916194,0,0,0,0,0.0198121274916194
