"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00815335280964001,7.72471097731757e-05,0.00647805446704326,0.0213426068104243,0.0289426545417243
0,0.000441687789496943,0.000464592774741336,0.00919717544663674,0.0124842764330684,0.0219376186551857
0,0.0092837978821138,3.7137906793147e-05,0.00820907138404342,0.0443862848025637,0.00143384673048906
0,0.0338155134848344,0,0.012149482627586,0,0
0,0.00474500400033193,0,0.0210579750350552,0,0
0,0.0493803951059207,0,0.035108790137522,0,0
0,0,0.000630525676488877,0.00831231325296346,0.0992531769235192,0.0763669697463262
0,0,0.00184456585605019,0.0255556401278031,0.066943075683412,0.0373580014395192
0,0,0.000647447598971826,0.021026028766737,0.0313813145236884,0.0139499043435782
0,0,0,0.000718132472321432,0.00204855968777172,0
0,0,0,0,0.00504122025731863,0
0,0,0,7.71084846231188e-05,0.0107552387747761,0
0,0,0,0,0,0.050793681929415
0,0,0,0,0,0.0213950032668794
0,0,0,0,0,0.0801344128912237
0,0,0,0,0,0
0.00125725936416466,0,0,0,0,0
0.000423254974943542,0,0,0,0,0
7.63388230125119e-05,0.0141706918014936,0.000449710946479898,0.00186952670812056,0.017187641229503,0
0.0004422709,0,3.99126453761547e-05,8.88443363687442e-05,0.0128235950808818,0
0.000982841911980872,0.0207507197623595,0.000255345691301981,0.0137298785446517,0.133641309925645,0
0.001095014,0,0.001613639,0,0.01912784,0.0008909053
0.001957187,0,0.0004153297,0,0.005041243,0.03958282
0.003820792,0,0.002340762,0,0.02804238,0.05476927
0.0004600887,0,0,0,0.0475603,0
0.0002576882,0,0,0,0.02855066,0
3.133195e-05,0,0,0,0.009903801,0
0.0004067481,0,0,0,0,0.01801862
0.0005206305,0,0,0,0,0.125511
1.520639e-05,0,0,0,0,0.06614887
