"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0160937573226052,0,0.0185132327931004,0.0587660405743987,0.0134881086148504
0,0.0112248088031539,0,0.00594440988736081,0.0287986736418931,0.00100978363956406
0,0.00979554200085416,0,0.000117368031597822,0.0203363813806994,0.0254956894535473
0,0,0,0,0.0182096377438558,0
0,0,0,0.00101536006560882,0.00138330666700837,0
0,0,0,0.00255733549530482,0.023956947690955,0
0,0,0,0,0,0
0,0,0,0,0,0.0634640154464081
0,0,0,0,0,0.0728855729552618
0,0.0237165050025848,0,0,0.0198504522316402,0.00726635821535529
0,0.0197937056566652,0,0,0.00278141819640032,0.053985870463522
0,0.00274242206751032,0,0,0.00521865404619327,0.0232504362722189
0.00519338892177348,0,0,0,0,0
0.000773267358176899,0,0,0,0,0
0.000423254974943542,0,0,0,0,0
0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
0.000952087777171271,0.0100343470049616,0.000303184556586473,0.00115754855466239,0.0133026143935928,0
0.00228616865606087,0.0177670559127105,0,0.0170313750795314,0.130195702913983,0
0.000623234,0.05469042,0.0007904817,0.009200992,0,0.04604129
0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746
0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075
0.0002992666,0.002655509,0.0006696954,0,0.01180446,0.05308689
4.794075e-05,0.007413385,0.0002212191,0,0.006402027,0.08613869
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0,0.00343612,0,3.484924e-05,0.01139945,0
0.001024592,0.01126633,0,0.01177542,0.05668757,0
3.538656e-05,0.007968003,0,0.001617744,0.002035569,0
0.001610292,0.01379406,0,0,0.00786087,0.09880572
0.002173129,0.001752498,0,0,0.009238703,0.05293971
0.0008105745,0.01412804,0,0,0.01120339,0.003820684
