"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.00177097901114996,0.00177097901114996,0.00177097901114996,0.00177097901114996,0.00177097901114996
0,0.00832033341821925,0.00832033341821925,0.00832033341821925,0.00832033341821925,0.00832033341821925
0,0.00083021393782277,0.00083021393782277,0.00083021393782277,0.00083021393782277,0.00083021393782277
0,0.0096768554688304,0.0096768554688304,0,0.0096768554688304,0.0096768554688304
0,0.0331457847790906,0.0331457847790906,0,0.0331457847790906,0.0331457847790906
0,0.0177289172093952,0.0177289172093952,0,0.0177289172093952,0.0177289172093952
0,0.00177097901114996,0,0.00177097901114996,0.00177097901114996,0.00177097901114996
0,0.00832033341821925,0,0.00832033341821925,0.00832033341821925,0.00832033341821925
0,0.00083021393782277,0,0.00083021393782277,0.00083021393782277,0.00083021393782277
0.0096768554688304,0.0096768554688304,0.0096768554688304,0.0096768554688304,0.0096768554688304,0
0.0331457847790906,0.0331457847790906,0.0331457847790906,0.0331457847790906,0.0331457847790906,0
0.0177289172093952,0.0177289172093952,0.0177289172093952,0.0177289172093952,0.0177289172093952,0
0.00177097901114996,0.00177097901114996,0.00177097901114996,0,0.00177097901114996,0
0.00832033341821925,0.00832033341821925,0.00832033341821925,0,0.00832033341821925,0
0.00083021393782277,0.00083021393782277,0.00083021393782277,0,0.00083021393782277,0
0.0096768554688304,0.0096768554688304,0,0.0096768554688304,0.0096768554688304,0
0.0331457847790906,0.0331457847790906,0,0.0331457847790906,0.0331457847790906,0
0.0177289172093952,0.0177289172093952,0,0.0177289172093952,0.0177289172093952,0
0.00177097901114996,0.00177097901114996,0,0.00177097901114996,0.00177097901114996,0.00177097901114996
0.00832033341821925,0.00832033341821925,0,0.00832033341821925,0.00832033341821925,0.00832033341821925
0.00083021393782277,0.00083021393782277,0,0.00083021393782277,0.00083021393782277,0.00083021393782277
0.0096768554688304,0,0.0096768554688304,0.0096768554688304,0.0096768554688304,0.0096768554688304
0.0331457847790906,0,0.0331457847790906,0.0331457847790906,0.0331457847790906,0.0331457847790906
0.0177289172093952,0,0.0177289172093952,0.0177289172093952,0.0177289172093952,0.0177289172093952
0.00177097901114996,0,0.00177097901114996,0.00177097901114996,0,0.00177097901114996
0.00832033341821925,0,0.00832033341821925,0.00832033341821925,0,0.00832033341821925
0.00083021393782277,0,0.00083021393782277,0.00083021393782277,0,0.00083021393782277
0.0096768554688304,0,0,0.0096768554688304,0.0096768554688304,0.0096768554688304
0.0331457847790906,0,0,0.0331457847790906,0.0331457847790906,0.0331457847790906
0.0177289172093952,0,0,0.0177289172093952,0.0177289172093952,0.0177289172093952
