"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.00153926627984305,0,0.00153926627984305,0,0
0,0.0185454248325765,0,0.0185454248325765,0,0
0,0.00282515480976258,0,0.00282515480976258,0,0
0,0.00773170820987117,0.00773170820987117,0,0.00773170820987117,0
0,0.00723661784754524,0.00723661784754524,0,0.00723661784754524,0
0,0.00421602376020308,0.00421602376020308,0,0.00421602376020308,0
0.00153926627984305,0.00153926627984305,0,0.00153926627984305,0,0
0.0185454248325765,0.0185454248325765,0,0.0185454248325765,0,0
0.00282515480976258,0.00282515480976258,0,0.00282515480976258,0,0
0,0,0.00773170820987117,0,0,0
0,0,0.00723661784754524,0,0,0
0,0,0.00421602376020308,0,0,0
0,0,0,0.00153926627984305,0.00153926627984305,0
0,0,0,0.0185454248325765,0.0185454248325765,0
0,0,0,0.00282515480976258,0.00282515480976258,0
0,0,0,0,0.00773170820987117,0.00773170820987117
0,0,0,0,0.00723661784754524,0.00723661784754524
0,0,0,0,0.00421602376020308,0.00421602376020308
0.00153926627984305,0,0,0,0,0
0.0185454248325765,0,0,0,0,0
0.00282515480976258,0,0,0,0,0
0.00773170820987117,0.00773170820987117,0,0,0,0
0.00723661784754524,0.00723661784754524,0,0,0,0
0.00421602376020308,0.00421602376020308,0,0,0,0
0.00153926627984305,0,0.00153926627984305,0,0,0
0.0185454248325765,0,0.0185454248325765,0,0,0
0.00282515480976258,0,0.00282515480976258,0,0,0
0.00773170820987117,0,0,0,0,0.00773170820987117
0.00723661784754524,0,0,0,0,0.00723661784754524
0.00421602376020308,0,0,0,0,0.00421602376020308
