"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome","state_idx"
0,1,1,0,0,0,23,0,0.0434932790743227,0.00163337761274567,0,0,0,6
0,1,1,0,0,0,15,0,0.0633319323903526,0.00538443153940937,0,0,0,6
0,1,1,0,0,0,23,0,0.0367385816983184,0.000312590347561189,0,0,0,6
0,1,0,1,0,0,15,0,0.151700491447622,0,0.0501078958675982,0,0,10
0,1,0,1,0,0,25,0,0.00474500400033193,0,0.0210579750350552,0,0,10
0,1,0,1,0,0,21,0,0.0338155134848344,0,0.012149482627586,0,0,10
0,1,0,0,0,1,25,0,0.00409730148498741,0,0,0,0.0960549673119743,34
0,1,0,0,0,1,17,0,0.0157649446784064,0,0,0,0,34
0,1,0,0,0,1,21,0,0.0241929061495027,0,0,0,0,34
0,0,1,1,0,0,17,0,0,0.00711155702784139,0.0061923623386364,0,0,12
0,0,1,1,0,0,17,0,0,0.00818017202402165,0.149753399773269,0,0,12
0,0,1,1,0,0,25,0,0,0.00209768905590457,0.120374860635893,0,0,12
0,1,0,0,1,1,25,0,0.00113806634954656,0,0,0.0158943317547513,0.0894776474634269,50
0,1,0,0,1,1,21,0,0.0197937056566652,0,0,0.00278141819640032,0.053985870463522,50
0,1,0,0,1,1,17,0,0.0437116826761008,0,0,0.0109963762182558,0.0580015882283649,50
1,1,0,0,0,1,25,0.000230972038658207,0.00571157777592838,0,0,0,0.0547235928793448,35
1,1,0,0,0,1,15,0.00180377471365354,0.0397178427213837,0,0,0,0.0122653803595309,35
1,1,0,0,0,1,23,0.0013721712095871,0.011194116332414,0,0,0,0.0345101983662793,35
0,0,1,1,0,1,15,0,0,0.0295959629539885,0.0368339851784729,0,0.0432501607664319,44
0,0,1,1,0,1,23,0,0,0.00166875429990021,0.00882174090892155,0,0.0197153757001609,44
0,0,1,1,0,1,25,0,0,0.00471984692394029,0.0788379204172771,0,0.0992590506693348,44
1,0,0,1,0,0,21,0.001194052,0,0,0.1326292,0,0,9
1,0,0,1,0,0,17,0.003935869,0,0,0.08003649,0,0,9
1,0,0,1,0,0,21,0.0001494463,0,0,0.06282404,0,0,9
1,0,0,0,1,0,15,0.001079685,0,0,0,0.03745368,0,17
1,0,0,0,1,0,17,0.0004600887,0,0,0,0.0475603,0,17
1,0,0,0,1,0,25,3.133195e-05,0,0,0,0.009903801,0,17
1,0,0,0,0,1,19,7.041128e-05,0,0,0,0,0.1093409,33
1,0,0,0,0,1,23,0.003006485,0,0,0,0,0.06633654,33
1,0,0,0,0,1,15,0.0001833496,0,0,0,0,0.02102659,33
