"V1","V2","V3","V4","V5","V6"
0,0.0108640627153175,0,0.0396374170429947,0.177426146802467,0
0,0.0108640627153175,0,0.0396374170429947,0.177426146802467,0
0,0.0108640627153175,0,0.0396374170429947,0.177426146802467,0
0,0.0297085217745651,0.00194048107218778,0,0,0.042414403421314
0,0.0297085217745651,0.00194048107218778,0,0,0.042414403421314
0,0.0297085217745651,0.00194048107218778,0,0,0.042414403421314
0,0.0239851583352544,0,0.111206314715535,0,0
0,0.0239851583352544,0,0.111206314715535,0,0
0,0.0239851583352544,0,0.111206314715535,0,0
0,0.0431993699524127,0.0014980353691182,0.0164334211853405,0,0
0,0.0431993699524127,0.0014980353691182,0.0164334211853405,0,0
0,0.0431993699524127,0.0014980353691182,0.0164334211853405,0,0
0,0.0303679077169998,0.00576127755231313,0,0.00884616606666369,0
0,0.0303679077169998,0.00576127755231313,0,0.00884616606666369,0
0,0.0303679077169998,0.00576127755231313,0,0.00884616606666369,0
0,0,0,0,0.0507495133590116,0
0,0,0,0,0.0507495133590116,0
0,0,0,0,0.0507495133590116,0
0,0.046823076969634,0.0066580809911277,0,0.0077908150416677,0
0,0.046823076969634,0.0066580809911277,0,0.0077908150416677,0
0,0.046823076969634,0.0066580809911277,0,0.0077908150416677,0
0.0038983878645765,0.012114973547743,0,0,0,0.0637745818008302
0.0038983878645765,0.012114973547743,0,0,0,0.0637745818008302
0.0038983878645765,0.012114973547743,0,0,0,0.0637745818008302
0.00263964848230849,0.0171730487011916,0,0,0,0.0553246973022567
0.00263964848230849,0.0171730487011916,0,0,0,0.0553246973022567
0.00263964848230849,0.0171730487011916,0,0,0,0.0553246973022567
0.00683704393133582,0,0.00325115040649554,0.00435303044440498,0.030199973743628,0
0.00683704393133582,0,0.00325115040649554,0.00435303044440498,0.030199973743628,0
0.00683704393133582,0,0.00325115040649554,0.00435303044440498,0.030199973743628,0
