"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0326118526995611,0,0,0,0
0,0.0505383750562475,0,0,0,0
0,0.0213135002396683,0,0,0,0
0,0.00789848351680988,0.000171862048940701,0.00869138831777936,0.030991171473335,0.0132745260461657
0,0.046349424300986,0.000189149918128782,0.0232004917525266,0.0398044154492121,0.0795872970378848
0,0.000441687789496943,0.000464592774741336,0.00919717544663674,0.0124842764330684,0.0219376186551857
0,0.00826272414970202,0,0,0,0.00367915794578244
0,0.0453450775905494,0,0,0,0.031681519970401
0,0.0241929061495027,0,0,0,0
0.00178252573844044,0.0790767658716976,0,0.0297716438754822,0,0
3.73636459924673e-05,0.0057720146567371,0,0.0192185409750977,0,0
0.000347287579778299,0.0654454126500967,0,0.054774793820046,0,0
0,0,0.00606791856213171,0,0,0
0,0,0.00262996341895741,0,0,0
0,0,0.00149954004679065,0,0,0
0,0,0,0.0120859384677408,0.00908168012348619,0
0,0,0.000725672652979977,0.0135494842167361,0.00814331687190131,0.0164407892615929
0,0,0.00229585183410107,0.0122943549585767,0.0559808233175496,0.0248688623453665
0,0,0.000410072925137987,0,0.00818347680870203,0
0,0,0.00962954546807663,0,0.0400431659793731,0
0,0,0.00737767435856081,0,0.0141708770203915,0
0,0,0.00579099336915077,0,0,0.0093784818241816
0,0,0,0,0,0
0,0,0.00263470399336625,0,0,0.0108138994049032
0,0,0,0.0200908209807342,0,0
0,0,0,0.00759167744120626,0,0
0,0,0,0.117175255842743,0,0
0,0,0,0.0435296985185862,0,0.0709042267036211
0,0,0,0.0431444948336489,0,0.0537558555759049
0,0,0,0.0558908761144349,0,0.0721051881161904
0,0,0,0,0.00527365866411134,0
0,0,0,0,0,0
0,0,0,0,0.0348007316110579,0
0,0,0,0,0,0.0332198664180196
0,0,0,0,0,0.0936712523605737
0,0,0,0,0,0.050793681929415
0,0.0259772726035528,0,0,0.0107365432984087,0.0548995769993677
0,0.00274242206751032,0,0,0.00521865404619327,0.0232504362722189
0,0.00451438815037514,0,0,0.00418857885468488,0.00239589494464833
0.00108855507745294,0.0394128702475355,0,0,0,0.00685926522598271
0.000766150779295769,0.0348205285141533,0,0,0,0.126696417084273
0.0002003096005633,0.0114434032814663,0,0,0,0.032561694668707
0,0,0,0.00600072959440008,0.00779635113384806,0
0,0,0,0.0222242686052324,0.0534154550798707,0.0576381391764096
0,0,0,0.0110611326767666,0.0218168370938442,0.0195811734050284
0.000561161571476072,0,0.000146177555567598,0,0,0.0719449368392033
0.00118157748968252,0,0.000998204272365479,0,0,0.0285758399831119
0.000652155112684851,0,0.000457969040298339,0,0,0.0335847186418587
0.00280198731608837,0,0,0,0,0
0.00222858522730717,0,0,0,0,0
0,0,0,0,0,0
0.00173628132766531,0.0601419314735126,0,0.0235335653361463,0,0
0.00183123588764086,0.0616927659897002,0.000368176946245402,0.0177057682901514,0,0
0.00152116213804446,0.000736639141973579,0.000171585811333615,0.0278587578409858,0,0
0.002383197,0.001290502,5.707246e-05,0,0.002004631,0
0.00225872978249693,0.0220304071096297,0.000147782673469325,0.0106765986679963,0.0484911289291828,0
0,1.887509e-05,0,0.002415557,0.006361908,0
0,0.006819389,4.477012e-05,0.002263615,0.02481829,0.0028466
0.004234977,0.02706106,0.0003000582,0.01120148,0.08571212,0.0926018
0.001821048,0.02481139,3.00505e-05,0.005839358,0.02029605,0.02496469
0.000623234,0.05469042,0.0007904817,0.009200992,0,0.04604129
0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
0.0004229986,0.006112052,0.0006945005,0.01151388,0,0.03865625
0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676
0.00101959,0.02416662,0.0001508139,0,0.009154905,0.01470908
0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345
0.0021919,0.03233493,0.0005080711,0,0,0.02148328
0.004056347,0.04476827,0.001222299,0,0,0.02823213
0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476
0,0.001452704,0,0.003719213,0.00570224,0.01319688
0.001136975,0.01618626,0,0.01710701,0.08255332,0.05036656
0.000732601,0.02297314,0,0.01271151,0.03829124,0.03778762
0.008450486,0.0259273,0,0,0.02258006,0.0128558
0.0027122,0.01682269,0,0,0.01132679,0.002379593
0.0002904508,0.006964967,0,0,0.02153308,0.04769925
0.02063733,0,0.009068805,0,0,0
0.007714451,0,0.02019402,0,0,0
0.03543529,0,0.01872529,0,0,0
0.001376573,0,0.0003731772,0.02659914,0.02594018,0.05892613
0.001305824,0,1.028574e-05,0.004675375,0.02515268,0.0156956
0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476
0.00227312,0,0.0004702998,0.01604371,0,0.01368078
0.006657352,0,0.005014425,0.01748623,0,0.05463636
0.0009821163,0,0.0002768875,0.03588232,0,0.01764473
0.003820792,0,0.002340762,0,0.02804238,0.05476927
0.001459609,0,0.0002152037,0,0.02743934,0.01503527
0.001095014,0,0.001613639,0,0.01912784,0.0008909053
0.003098939,0,0,0.1386964,0,0
0.0001494463,0,0,0.06282404,0,0
0.001194052,0,0,0.1326292,0,0
0.001242631,0,0,0.009725446,0.0677958,0.01953339
0,0,0,0.004260023,0.0323396,0.03464605
0.003475799,0,0,0.02545773,0.1080999,0.01776709
0.0004600887,0,0,0,0.0475603,0
2.517174e-05,0,0,0,0.01739509,0
0.0009367771,0,0,0,0.0172471,0
