"Tetra.action.outcome","Colp.action.outcome","Dexio.action.outcome","Loxo.action.outcome","Para.action.outcome","Spiro.action.outcome"
0.343327104337594,0.46969290542809,0.108613952045522,0.123920632859051,0.305631153874739,0.296781145288566
0.343327104337594,0.46969290542809,0.108613952045522,0.123920632859051,0.305631153874739,0.296781145288566
0.343327104337594,0.46969290542809,0.108613952045522,0.123920632859051,0.305631153874739,0.296781145288566
0.59517467424137,0.82194738631105,0.849904213214676,0.818938279007902,0.758619699091724,0.850011929854149
0.59517467424137,0.82194738631105,0.849904213214676,0.818938279007902,0.758619699091724,0.850011929854149
0.59517467424137,0.82194738631105,0.849904213214676,0.818938279007902,0.758619699091724,0.850011929854149
0.341266234116644,0.333917345231178,0.112456560228678,0.112818913532908,0.505890467529138,0.301637040095084
0.341266234116644,0.333917345231178,0.112456560228678,0.112818913532908,0.505890467529138,0.301637040095084
0.341266234116644,0.333917345231178,0.112456560228678,0.112818913532908,0.505890467529138,0.301637040095084
0.337169585826341,0.313831606720028,0.115510591087362,0.115408294215078,0.318464530969966,0.502945197339754
0.337169585826341,0.313831606720028,0.115510591087362,0.115408294215078,0.318464530969966,0.502945197339754
0.337169585826341,0.313831606720028,0.115510591087362,0.115408294215078,0.318464530969966,0.502945197339754
0.446528626950037,0.331811748426183,0.11265419029306,0.12217315783723,0.304162448961643,0.309985441963237
0.446528626950037,0.331811748426183,0.11265419029306,0.12217315783723,0.304162448961643,0.309985441963237
0.446528626950037,0.331811748426183,0.11265419029306,0.12217315783723,0.304162448961643,0.309985441963237
0.817972790455272,0.835216929641412,0.811856339232271,0.824537325209574,1.02758439919706,0.507208509413663
0.817972790455272,0.835216929641412,0.811856339232271,0.824537325209574,1.02758439919706,0.507208509413663
0.817972790455272,0.835216929641412,0.811856339232271,0.824537325209574,1.02758439919706,0.507208509413663
0.814165798269293,0.808229525606459,0.838918788214334,0.807587899540859,0.574818451732272,0.833807452710275
0.814165798269293,0.808229525606459,0.838918788214334,0.807587899540859,0.574818451732272,0.833807452710275
0.814165798269293,0.808229525606459,0.838918788214334,0.807587899540859,0.574818451732272,0.833807452710275
0.725361166345112,0.714977346366915,0.72512796048418,0.456127486605264,0.686311915487429,0.758724739109953
0.725361166345112,0.714977346366915,0.72512796048418,0.456127486605264,0.686311915487429,0.758724739109953
0.725361166345112,0.714977346366915,0.72512796048418,0.456127486605264,0.686311915487429,0.758724739109953
0.72832008560625,0.745441294449465,0.39756238878004,0.698926033228179,0.69560052862309,0.737976504601205
0.72832008560625,0.745441294449465,0.39756238878004,0.698926033228179,0.69560052862309,0.737976504601205
0.72832008560625,0.745441294449465,0.39756238878004,0.698926033228179,0.69560052862309,0.737976504601205
0.810797253354545,0.58160406435554,0.827659110599586,0.819172620209099,0.768144663996902,0.834864534782138
0.810797253354545,0.58160406435554,0.827659110599586,0.819172620209099,0.768144663996902,0.834864534782138
0.810797253354545,0.58160406435554,0.827659110599586,0.819172620209099,0.768144663996902,0.834864534782138
