"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.00790031132944143,0,0,0,0
0,0.0513014074957963,0,0,0,0
0,0.00820834507922529,0,0,0,0
0,0.0092837978821138,3.7137906793147e-05,0.00820907138404342,0.0443862848025637,0.00143384673048906
0,0.00618966553982466,5.9035929975828e-05,0.00322649812812368,0.0285144373776671,0.00981183668484122
0,0.002519112473604,0.000825513424118232,0.00709067969213659,0.0214364984315001,0.00993371437874387
0,0,0.00606791856213171,0,0,0
0,0,0.0202403352168787,0,0,0
0,0,0.00231841478411422,0,0,0
0,0,0,0,0.0191311394256845,0
0,0,0,0,0.00400945357383832,0
0,0,0,0,0.00814110445418432,0
0,0,0,0,0,0
0,0,0,0,0,0.0936712523605737
0,0,0,0,0,0
0,0,0,0,0,0
0.00155082891053399,0,0,0,0,0
0.000176020070631707,0,0,0,0,0
7.63388230125119e-05,0.0141706918014936,0.000449710946479898,0.00186952670812056,0.017187641229503,0
0.00130673902724689,0.00792334910380151,9.46948004840535e-06,0.00704918160668309,0.0169211482637655,0
0.00225872978249693,0.0220304071096297,0.000147782673469325,0.0106765986679963,0.0484911289291828,0
0.001156003,0.003267465,2.997106e-05,0,0.0305814,0.0363793
0.0002992666,0.002655509,0.0006696954,0,0.01180446,0.05308689
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.002258112,0.003810721,0,0.02347173,0.1094487,0.03656431
0.005016437,0.01374985,0,0.01405621,0.02117096,0
0.001136975,0.01618626,0,0.01710701,0.08255332,0.05036656
0.003647391,0,0.001196948,0.00722425,0.08692114,0.030988
0.0005064498,0,0.0002270431,0.01586053,0.01556514,0.05808582
0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476
