"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.00103151035018553,0,0,0,0
0,0.00734209874696409,0,0,0,0
0,0.000347900692436089,0,0,0,0
0,0.0125037363823528,0.0125037363823528,0.0125037363823528,0.0125037363823528,0.0125037363823528
0,0.015395848949576,0.015395848949576,0.015395848949576,0.015395848949576,0.015395848949576
0,0.0187016209283653,0.0187016209283653,0.0187016209283653,0.0187016209283653,0.0187016209283653
0,0,0,0.00103151035018553,0,0
0,0,0,0.00734209874696409,0,0
0,0,0,0.000347900692436089,0,0
0,0,0,0,0.0125037363823528,0
0,0,0,0,0.015395848949576,0
0,0,0,0,0.0187016209283653,0
0,0,0,0,0,0.00103151035018553
0,0,0,0,0,0.00734209874696409
0,0,0,0,0,0.000347900692436089
0.0125037363823528,0,0,0,0,0
0.015395848949576,0,0,0,0,0
0.0187016209283653,0,0,0,0,0
0.00103151035018553,0.00103151035018553,0.00103151035018553,0.00103151035018553,0.00103151035018553,0
0.00734209874696409,0.00734209874696409,0.00734209874696409,0.00734209874696409,0.00734209874696409,0
0.000347900692436089,0.000347900692436089,0.000347900692436089,0.000347900692436089,0.000347900692436089,0
0.0125037363823528,0.0125037363823528,0.0125037363823528,0.0125037363823528,0,0.0125037363823528
0.015395848949576,0.015395848949576,0.015395848949576,0.015395848949576,0,0.015395848949576
0.0187016209283653,0.0187016209283653,0.0187016209283653,0.0187016209283653,0,0.0187016209283653
0.00103151035018553,0.00103151035018553,0.00103151035018553,0,0.00103151035018553,0.00103151035018553
0.00734209874696409,0.00734209874696409,0.00734209874696409,0,0.00734209874696409,0.00734209874696409
0.000347900692436089,0.000347900692436089,0.000347900692436089,0,0.000347900692436089,0.000347900692436089
0.0125037363823528,0,0.0125037363823528,0.0125037363823528,0.0125037363823528,0.0125037363823528
0.015395848949576,0,0.015395848949576,0.015395848949576,0.015395848949576,0.015395848949576
0.0187016209283653,0,0.0187016209283653,0.0187016209283653,0.0187016209283653,0.0187016209283653
