"V1","V2","V3","V4","V5","V6"
0,0.0561139351333287,0,0,0.527310757377193,0
0,0.0561139351333287,0,0,0.527310757377193,0
0,0.0561139351333287,0,0,0.527310757377193,0
0,0.00247645884375413,0,0.0174183022702029,0.0552658300691111,0.111737443039914
0,0.00247645884375413,0,0.0174183022702029,0.0552658300691111,0.111737443039914
0,0.00247645884375413,0,0.0174183022702029,0.0552658300691111,0.111737443039914
0,0,0.0046871958669973,0,0,0
0,0,0.0046871958669973,0,0,0
0,0,0.0046871958669973,0,0,0
0,0.0189467801261226,0,0.00529511636341354,0.0769882433494922,0.0265248846162264
0,0.0189467801261226,0,0.00529511636341354,0.0769882433494922,0.0265248846162264
0,0.0189467801261226,0,0.00529511636341354,0.0769882433494922,0.0265248846162264
0,0,0,0.0161235822820512,0.0561988117599846,0.13713527133165
0,0,0,0.0161235822820512,0.0561988117599846,0.13713527133165
0,0,0,0.0161235822820512,0.0561988117599846,0.13713527133165
0.00484845071075466,0.0546715153156554,0.00150051482508319,0.0377461854382285,0,0
0.00484845071075466,0.0546715153156554,0.00150051482508319,0.0377461854382285,0,0
0.00484845071075466,0.0546715153156554,0.00150051482508319,0.0377461854382285,0,0
0.00364817340989396,0.0105712224548049,0.000879089586222797,0.0219151962539895,0.0754092923634246,0
0.00364817340989396,0.0105712224548049,0.000879089586222797,0.0219151962539895,0.0754092923634246,0
0.00364817340989396,0.0105712224548049,0.000879089586222797,0.0219151962539895,0.0754092923634246,0
0,0.0485933499881709,0,0.00165372903140924,0.0477421796749251,0
0,0.0485933499881709,0,0.00165372903140924,0.0477421796749251,0
0,0.0485933499881709,0,0.00165372903140924,0.0477421796749251,0
0.0055588031842444,0.0401054473881816,0,0.0319772725173425,0,0.087476304172967
0.0055588031842444,0.0401054473881816,0,0.0319772725173425,0,0.087476304172967
0.0055588031842444,0.0401054473881816,0,0.0319772725173425,0,0.087476304172967
0.00409562809727685,0,0,0,0.10535664171255,0.125481291426938
0.00409562809727685,0,0,0,0.10535664171255,0.125481291426938
0.00409562809727685,0,0,0,0.10535664171255,0.125481291426938
