"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0,0.000158835720373212,0,0,0.000158835720373212,0
0,0.0141998930232476,0,0,0.0141998930232476,0
0,0.000901256045018004,0,0,0.000901256045018004,0
0.0215358242326521,0.0215358242326521,0,0.0215358242326521,0,0
0.0111167444108079,0.0111167444108079,0,0.0111167444108079,0,0
0.0190387343838051,0.0190387343838051,0,0.0190387343838051,0,0
0,0,0.000158835720373212,0.000158835720373212,0,0
0,0,0.0141998930232476,0.0141998930232476,0,0
0,0,0.000901256045018004,0.000901256045018004,0,0
0,0,0.0215358242326521,0,0.0215358242326521,0
0,0,0.0111167444108079,0,0.0111167444108079,0
0,0,0.0190387343838051,0,0.0190387343838051,0
0,0,0,0.000158835720373212,0.000158835720373212,0
0,0,0,0.0141998930232476,0.0141998930232476,0
0,0,0,0.000901256045018004,0.000901256045018004,0
0,0,0,0.0215358242326521,0,0.0215358242326521
0,0,0,0.0111167444108079,0,0.0111167444108079
0,0,0,0.0190387343838051,0,0.0190387343838051
0,0,0,0,0,0.000158835720373212
0,0,0,0,0,0.0141998930232476
0,0,0,0,0,0.000901256045018004
0,0.0215358242326521,0,0,0.0215358242326521,0.0215358242326521
0,0.0111167444108079,0,0,0.0111167444108079,0.0111167444108079
0,0.0190387343838051,0,0,0.0190387343838051,0.0190387343838051
0.000158835720373212,0.000158835720373212,0,0,0,0
0.0141998930232476,0.0141998930232476,0,0,0,0
0.000901256045018004,0.000901256045018004,0,0,0,0
0.0215358242326521,0,0,0,0,0.0215358242326521
0.0111167444108079,0,0,0,0,0.0111167444108079
0.0190387343838051,0,0,0,0,0.0190387343838051
