"V1","V2","V3","V4","V5","V6"
0,0.0388375914796085,0,0,0,0
0,0.0388375914796085,0,0,0,0
0,0.0388375914796085,0,0,0,0
0,0.0133338285926306,0.000582187789339605,0.00434293677877282,0.0156278766224208,0.0198226705534593
0,0.0133338285926306,0.000582187789339605,0.00434293677877282,0.0156278766224208,0.0198226705534593
0,0.0133338285926306,0.000582187789339605,0.00434293677877282,0.0156278766224208,0.0198226705534593
0,0,0.0154784813148788,0,0,0
0,0,0.0154784813148788,0,0,0
0,0,0.0154784813148788,0,0,0
0,0,0,0,0.16645343178147,0
0,0,0,0,0.16645343178147,0
0,0,0,0,0.16645343178147,0
0,0,0,0,0,0.0936370581270084
0,0,0,0,0,0.0936370581270084
0,0,0,0,0,0.0936370581270084
0.00519536197713269,0,0,0,0,0
0.00519536197713269,0,0,0,0,0
0.00519536197713269,0,0,0,0,0
0.00148368008080101,0.0217794275536151,8.93736472681443e-05,0.00445303389373013,0.0175381414171164,0
0.00148368008080101,0.0217794275536151,8.93736472681443e-05,0.00445303389373013,0.0175381414171164,0
0.00148368008080101,0.0217794275536151,8.93736472681443e-05,0.00445303389373013,0.0175381414171164,0
0.000275910608468669,0.0143633595892767,0.000309607082737503,0,0.0153011164417678,0.0276741733601572
0.000275910608468669,0.0143633595892767,0.000309607082737503,0,0.0153011164417678,0.0276741733601572
0.000275910608468669,0.0143633595892767,0.000309607082737503,0,0.0153011164417678,0.0276741733601572
0,8.13086746071451,0,0,0,0
0,8.13086746071451,0,0,0,0
0,8.13086746071451,0,0,0,0
0.00546453582058813,0,0.00184257899482927,0.0136390959975465,0.0505600233062916,0.0229666475915645
0.00546453582058813,0,0.00184257899482927,0.0136390959975465,0.0505600233062916,0.0229666475915645
0.00546453582058813,0,0.00184257899482927,0.0136390959975465,0.0505600233062916,0.0229666475915645
