"Tetra.action.outcome","Colp.action.outcome","Dexio.action.outcome","Loxo.action.outcome","Para.action.outcome","Spiro.action.outcome"
0.375793798431007,0.605198833685818,0.876969321573778,0.15526824956104,1.05275700203083,0.000694444444444444
0.375793798431007,0.605198833685818,0.876969321573778,0.15526824956104,1.05275700203083,0.000694444444444444
0.375793798431007,0.605198833685818,0.876969321573778,0.15526824956104,1.05275700203083,0.000694444444444444
0.62126643048648,0.265634096370141,0.729669567198115,0.870105991046153,0.16829434045445,0.302450793650793
0.62126643048648,0.265634096370141,0.729669567198115,0.870105991046153,0.16829434045445,0.302450793650793
0.62126643048648,0.265634096370141,0.729669567198115,0.870105991046153,0.16829434045445,0.302450793650793
0.34161818738601,0.436976635892058,0.821890387034817,0.0911068081344209,0.883828694744439,0.0021547619047619
0.34161818738601,0.436976635892058,0.821890387034817,0.0911068081344209,0.883828694744439,0.0021547619047619
0.34161818738601,0.436976635892058,0.821890387034817,0.0911068081344209,0.883828694744439,0.0021547619047619
0.861767930335268,0.807363143012657,0.644142362106193,0.698547431234531,0.923308000755358,0.0554365079365079
0.861767930335268,0.807363143012657,0.644142362106193,0.698547431234531,0.923308000755358,0.0554365079365079
0.861767930335268,0.807363143012657,0.644142362106193,0.698547431234531,0.923308000755358,0.0554365079365079
0.85729303163929,0.4168091453091,0.835467633233687,1.23431619187557,0.0620213826767803,0.646625396825397
0.85729303163929,0.4168091453091,0.835467633233687,1.23431619187557,0.0620213826767803,0.646625396825397
0.85729303163929,0.4168091453091,0.835467633233687,1.23431619187557,0.0620213826767803,0.646625396825397
0.690961752970844,0.72528877950792,0.734564986423133,0.274800008162609,0.925696450824777,0.0114388888888889
0.690961752970844,0.72528877950792,0.734564986423133,0.274800008162609,0.925696450824777,0.0114388888888889
0.690961752970844,0.72528877950792,0.734564986423133,0.274800008162609,0.925696450824777,0.0114388888888889
0.929441462530678,0.765999719885062,0.460992854957058,0.699448855509989,0.836750685921354,0.0250777777777778
0.929441462530678,0.765999719885062,0.460992854957058,0.699448855509989,0.836750685921354,0.0250777777777778
0.929441462530678,0.765999719885062,0.460992854957058,0.699448855509989,0.836750685921354,0.0250777777777778
0.832054196633037,0.335218392159139,0.817783274281341,0.884669575150189,0.0322252343991015,0.625738095238095
0.832054196633037,0.335218392159139,0.817783274281341,0.884669575150189,0.0322252343991015,0.625738095238095
0.832054196633037,0.335218392159139,0.817783274281341,0.884669575150189,0.0322252343991015,0.625738095238095
0.780744909937758,0.259415146080389,0.560750717343931,0.900853912396661,0.176242760653662,0.296950793650793
0.780744909937758,0.259415146080389,0.560750717343931,0.900853912396661,0.176242760653662,0.296950793650793
0.780744909937758,0.259415146080389,0.560750717343931,0.900853912396661,0.176242760653662,0.296950793650793
0.745967368426101,0.425221148499452,0.477279548571477,0.235248295627391,0.921929727425592,0.00248809523809524
0.745967368426101,0.425221148499452,0.477279548571477,0.235248295627391,0.921929727425592,0.00248809523809524
0.745967368426101,0.425221148499452,0.477279548571477,0.235248295627391,0.921929727425592,0.00248809523809524
