Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_1-0-0-0-1-0-1-0-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0.000749197	0	0	0	0.000717566	0	0.000676851	0	0	0.00214361	0.349502	0	0	0	0.334746	0	0.315752	0	0	25	0	0	0	25	0	25	0	0	75	0.333333	0	0	0	0.333333	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0.00286096	0	0	0	0.00507004	0	0.00424836	0	0	0.0121794	0.234902	0	0	0	0.416282	0	0.348817	0	0	22	0	0	0	24	0	24	0	0	70	0.314286	0	0	0	0.342857	0	0.342857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0.0112354	0	0	0	0.0367798	0	0.0261786	0	0	0.0741938	0.151433	0	0	0	0.495726	0	0.352841	0	0	20	0	0	0	24	0	23	0	0	67	0.298507	0	0	0	0.358209	0	0.343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	0	0	0	0	2	0.0406295	0	0	0	0.041868	0	0.0566717	0	0	0.139169	0.291943	0	0	0	0.300842	0	0.407214	0	0	17	0	0	0	11	0	14	0	0	42	0.404762	0	0	0	0.261905	0	0.333333	0	0	0	0	0	0	0.217583	0	0.0919414	0	0	0.309524	0	0	0	0	0.702959	0	0.297041	0	0	0	0	0	0	12	0	7	0	0	19	0	0	0	0	0.631579	0	0.368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	8	0	3	0	0	11	0.0299228	0	0	0	0	0	0.00606744	0	0	0.0359903	0.831415	0	0	0	0	0	0.168585	0	0	8	0	0	0	0	0	1	0	0	9	0.888889	0	0	0	0	0	0.111111	0	0	0.144848	0	0	0	0.904943	0	0.698222	0	0	1.74801	0.0828642	0	0	0	0.517698	0	0.399438	0	0	9	0	0	0	23	0	20	0	0	52	0.173077	0	0	0	0.442308	0	0.384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	5	0	0	0	17	0	8	0	0	30	0.0102073	0	0	0	0	0	0	0	0	0.0102073	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0.526393	0	0	0	1.33876	0	1.16248	0	0	3.02763	0.173863	0	0	0	0.442181	0	0.383956	0	0	15	0	0	0	20	0	19	0	0	54	0.277778	0	0	0	0.37037	0	0.351852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	7	0	0	0	24	0	19	0	0	50	0.00617895	0	0	0	0.000620947	0	0	0	0	0.0067999	0.908683	0	0	0	0.091317	0	0	0	0	1	0	0	0	3	0	0	0	0	4	0.25	0	0	0	0.75	0	0	0	0	0.978252	0	0	0	1.853	0	1.56664	0	0	4.39788	0.222437	0	0	0	0.421338	0	0.356225	0	0	16	0	0	0	20	0	18	0	0	54	0.296296	0	0	0	0.37037	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	12	0	0	0	28	0	28	0	0	68	0	0	0	0	0.00521193	0	0.00120434	0	0	0.00641627	0	0	0	0	0.812299	0	0.187701	0	0	0	0	0	0	10	0	3	0	0	13	0	0	0	0	0.769231	0	0.230769	0	0	1.40728	0	0	0	2.12254	0	1.92113	0	0	5.45095	0.258171	0	0	0	0.389389	0	0.35244	0	0	17	0	0	0	18	0	17	0	0	52	0.326923	0	0	0	0.346154	0	0.326923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	16	0	0	0	38	0	34	0	0	88	0.000230338	0	0	0	0.0299107	0	0.00864445	0	0	0.0387855	0.00593875	0	0	0	0.771183	0	0.222878	0	0	2	0	0	0	14	0	7	0	0	23	0.0869565	0	0	0	0.608696	0	0.304348	0	0	1.82423	0	0	0	2.56806	0	2.05795	0	0	6.45024	0.282816	0	0	0	0.398134	0	0.31905	0	0	17	0	0	0	18	0	15	0	0	50	0.34	0	0	0	0.36	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	22	0	0	0	42	0	32	0	0	96	0.00118037	0	0	0	0.0371031	0	0.0107851	0	0	0.0490686	0.0240555	0	0	0	0.756148	0	0.219796	0	0	4	0	0	0	15	0	13	0	0	32	0.125	0	0	0	0.46875	0	0.40625	0	0	2.24967	0	0	0	2.97185	0	2.30736	0	0	7.52888	0.298805	0	0	0	0.394727	0	0.306468	0	0	17	0	0	0	22	0	16	0	0	55	0.309091	0	0	0	0.4	0	0.290909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
