Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-1-0-1-0-0-0-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102508	0.000846471	0	0.000908966	0	0	0	0.000816437	0.00359696	0	0.284986	0.23533	0	0.252704	0	0	0	0.22698	0	25	25	0	25	0	0	0	25	100	0	0.25	0.25	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00282179	0.00374856	0	0.00612549	0	0	0	0.00673278	0.0194286	0	0.145239	0.19294	0	0.315282	0	0	0	0.346539	0	20	21	0	24	0	0	0	24	89	0	0.224719	0.235955	0	0.269663	0	0	0	0.269663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00899482	0.017137	0	0.042328	0	0	0	0.0503447	0.118804	0	0.0757111	0.144245	0	0.356282	0	0	0	0.423761	0	19	19	0	23	0	0	0	22	83	0	0.228916	0.228916	0	0.277108	0	0	0	0.26506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	2	2	0	0.0263445	0.0672095	0	0.0436972	0	0	0	0.0211084	0.15836	0	0.166359	0.424411	0	0.275936	0	0	0	0.133294	0	18	17	0	9	0	0	0	6	50	0	0.36	0.34	0	0.18	0	0	0	0.12	0	0	0.00788012	0	0.263175	0	0	0	0.371923	0.642978	0	0	0.0122557	0	0.409306	0	0	0	0.578438	0	0	1	0	14	0	0	0	15	30	0	0	0.0333333	0	0.466667	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	5	0	0	0	9	15	0	0.0550563	0.0244917	0	0	0	0	0	0	0.079548	0	0.692114	0.307886	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	18	0	0.722222	0.277778	0	0	0	0	0	0	0	0.0241935	0.326805	0	1.02237	0	0	0	1.00857	2.38194	0	0.0101571	0.137201	0	0.429216	0	0	0	0.423426	0	3	13	0	23	0	0	0	21	60	0	0.05	0.216667	0	0.383333	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	2	6	0	17	0	0	0	17	42	0	0.0209277	0.00769312	0	0	0	0	0	0.000212444	0.0288333	0	0.725818	0.266814	0	0	0	0	0	0.00736804	0	5	1	0	0	0	0	0	2	8	0	0.625	0.125	0	0	0	0	0	0.25	0	0.230847	0.815759	0	1.64708	0	0	0	1.56886	4.26255	0	0.0541569	0.191378	0	0.386408	0	0	0	0.368057	0	11	17	0	23	0	0	0	21	72	0	0.152778	0.236111	0	0.319444	0	0	0	0.291667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	3	13	0	29	0	0	0	24	69	0	0.0090504	0	0	0	0	0	0	0.00102963	0.01008	0	0.897854	0	0	0	0	0	0	0.102146	0	2	0	0	0	0	0	0	4	6	0	0.333333	0	0	0	0	0	0	0.666667	0	0.553982	1.30712	0	2.04239	0	0	0	1.99175	5.89525	0	0.093971	0.221724	0	0.346447	0	0	0	0.337857	0	13	18	0	21	0	0	0	20	72	0	0.180556	0.25	0	0.291667	0	0	0	0.277778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	4	14	0	40	0	0	0	33	91	0	0	0	0	0.00232677	0	0	0	0.00723587	0.00956264	0	0	0	0	0.243319	0	0	0	0.756681	0	0	0	0	4	0	0	0	10	14	0	0	0	0	0.285714	0	0	0	0.714286	0	0.841671	1.57637	0	2.43048	0	0	0	2.34328	7.1918	0	0.117032	0.21919	0	0.337952	0	0	0	0.325826	0	13	16	0	20	0	0	0	19	68	0	0.191176	0.235294	0	0.294118	0	0	0	0.279412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	6	21	0	44	0	0	0	39	110	0	0	0	0	0.0205854	0	0	0	0.0176135	0.0381989	0	0	0	0	0.5389	0	0	0	0.4611	0	0	0	0	14	0	0	0	14	28	0	0	0	0	0.5	0	0	0	0.5	0	1.11233	1.97651	0	2.76231	0	0	0	2.67769	8.52884	0	0.130419	0.231745	0	0.323879	0	0	0	0.313957	0	12	16	0	19	0	0	0	19	66	0	0.181818	0.242424	0	0.287879	0	0	0	0.287879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	11	21	0	53	0	0	0	44	129	0	0	0.000348962	0	0.0333289	0	0	0	0.0418376	0.0755154	0	0	0.00462106	0	0.441352	0	0	0	0.554027	0	0	2	0	19	0	0	0	21	42	0	0	0.047619	0	0.452381	0	0	0	0.5	0	1.41411	2.22231	0	3.14443	0	0	0	2.91255	9.6934	0	0.145884	0.22926	0	0.324389	0	0	0	0.300467	0	12	15	0	22	0	0	0	19	68	0	0.176471	0.220588	0	0.323529	0	0	0	0.279412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
