Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-1-0-1-1-0-0-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000992958	0	0.000811032	0.000796287	0	0	0	0.00260028	0	0	0.381866	0	0.311902	0.306232	0	0	0	0	0	25	0	25	25	0	0	0	75	0	0	0.333333	0	0.333333	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386738	0	0.00507538	0.00449884	0	0	0	0.0134416	0	0	0.287717	0	0.377588	0.334695	0	0	0	0	0	22	0	22	21	0	0	0	65	0	0	0.338462	0	0.338462	0.323077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181082	0	0.0347682	0.026678	0	0	0	0.0795545	0	0	0.22762	0	0.437037	0.335343	0	0	0	0	0	22	0	21	18	0	0	0	61	0	0	0.360656	0	0.344262	0.295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0768206	0	0.0354666	0.0303021	0	0	0	0.142589	0	0	0.538754	0	0.248732	0.212513	0	0	0	0	0	21	0	9	8	0	0	0	38	0	0	0.552632	0	0.236842	0.210526	0	0	0	0	0	0.00792778	0	0.20744	0.120853	0	0	0	0.336221	0	0	0.0235791	0	0.616974	0.359447	0	0	0	0	0	1	0	10	8	0	0	0	19	0	0	0.0526316	0	0.526316	0.421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	2	0	2	1	0	0	0	5	0	0	0.0187231	0	0	0	0	0	0	0.0187231	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0.377819	0	0.77401	0.586222	0	0	0	1.73805	0	0	0.217381	0	0.445332	0.337287	0	0	0	0	0	18	0	19	16	0	0	0	53	0	0	0.339623	0	0.358491	0.301887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	3	0	11	8	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876125	0	1.31043	0.963611	0	0	0	3.15017	0	0	0.27812	0	0.415988	0.305892	0	0	0	0	0	19	0	19	15	0	0	0	53	0	0	0.358491	0	0.358491	0.283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	12	0	19	15	0	0	0	46	0	0	0	0	9.01342e-005	0	0	0	0	9.01342e-005	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1.24091	0	1.52349	1.35075	0	0	0	4.11514	0	0	0.301547	0	0.370215	0.328238	0	0	0	0	0	17	0	16	15	0	0	0	48	0	0	0.354167	0	0.333333	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	17	0	24	25	0	0	0	66	0	0	0	0	0.000732778	0	0	0	0	0.000732778	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1.38379	0	1.79392	1.62659	0	0	0	4.80429	0	0	0.288031	0	0.3734	0.338569	0	0	0	0	0	14	0	15	14	0	0	0	43	0	0	0.325581	0	0.348837	0.325581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	23	0	30	26	0	0	0	79	0	0	0.000179723	0	0.00877234	0.00212466	0	0	0	0.0110767	0	0	0.0162252	0	0.791961	0.191813	0	0	0	0	0	1	0	10	5	0	0	0	16	0	0	0.0625	0	0.625	0.3125	0	0	0	0	0	1.63247	0	2.00907	1.97334	0	0	0	5.61488	0	0	0.290741	0	0.357811	0.351449	0	0	0	0	0	13	0	14	14	0	0	0	41	0	0	0.317073	0	0.341463	0.341463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	17	0	33	25	0	0	0	75	0	0	0.00188269	0	0.0219077	0.0160442	0	0	0	0.0398345	0	0	0.0472627	0	0.549967	0.40277	0	0	0	0	0	7	0	15	13	0	0	0	35	0	0	0.2	0	0.428571	0.371429	0	0	0	0	0	1.95323	0	2.38423	2.14301	0	0	0	6.48048	0	0	0.301403	0	0.36791	0.330687	0	0	0	0	0	13	0	15	13	0	0	0	41	0	0	0.317073	0	0.365854	0.317073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
