Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-0-0-0-1-0-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000659949	0	0	0	0.000717115	0	0.000718637	0	0.0020957	0	0.314906	0	0	0	0.342184	0	0.34291	0	0	25	0	0	0	25	0	25	0	75	0	0.333333	0	0	0	0.333333	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00192993	0	0	0	0.0043873	0	0.0053018	0	0.011619	0	0.166101	0	0	0	0.377596	0	0.456303	0	0	19	0	0	0	23	0	20	0	62	0	0.306452	0	0	0	0.370968	0	0.322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00621275	0	0	0	0.0288548	0	0.039798	0	0.0748655	0	0.0829855	0	0	0	0.385422	0	0.531593	0	0	19	0	0	0	23	0	19	0	61	0	0.311475	0	0	0	0.377049	0	0.311475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	2	0	0	0	2	0	0.0182438	0	0	0	0.0400628	0	0.0135217	0	0.0718283	0	0.253992	0	0	0	0.557757	0	0.188251	0	0	17	0	0	0	12	0	3	0	32	0	0.53125	0	0	0	0.375	0	0.09375	0	0	0	0	0	0	0.128054	0	0.324071	0	0.452125	0	0	0	0	0	0.283226	0	0.716774	0	0	0	0	0	0	10	0	15	0	25	0	0	0	0	0	0.4	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	4	0	4	0	8	0	0.0575009	0	0	0	0.0136881	0	0	0	0.071189	0	0.807722	0	0	0	0.192278	0	0	0	0	16	0	0	0	2	0	0	0	18	0	0.888889	0	0	0	0.111111	0	0	0	0	0	0	0	0	0.726218	0	0.911596	0	1.63781	0	0	0	0	0	0.443407	0	0.556593	0	0	0	0	0	0	20	0	18	0	38	0	0	0	0	0	0.526316	0	0.473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	12	0	15	0	27	0	0.0265895	0	0	0	0	0	0	0	0.0265895	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0.149892	0	0	0	1.2511	0	1.38834	0	2.78933	0	0.0537375	0	0	0	0.448531	0	0.497731	0	0	10	0	0	0	20	0	18	0	48	0	0.208333	0	0	0	0.416667	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	1	0	0	0	17	0	22	0	40	0	0	0	0	0	0.000906043	0	0.000374212	0	0.00128026	0	0	0	0	0	0.707705	0	0.292295	0	0	0	0	0	0	2	0	3	0	5	0	0	0	0	0	0.4	0	0.6	0	0	0.462567	0	0	0	1.7685	0	1.84545	0	4.07652	0	0.113471	0	0	0	0.433827	0	0.452702	0	0	14	0	0	0	20	0	18	0	52	0	0.269231	0	0	0	0.384615	0	0.346154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	4	0	0	0	22	0	25	0	51	0	0	0	0	0	0.00320771	0	0.0039353	0	0.00714301	0	0	0	0	0	0.44907	0	0.55093	0	0	0	0	0	0	2	0	10	0	12	0	0	0	0	0	0.166667	0	0.833333	0	0	0.790895	0	0	0	2.27169	0	2.29416	0	5.35674	0	0.147645	0	0	0	0.424081	0	0.428274	0	0	13	0	0	0	20	0	18	0	51	0	0.254902	0	0	0	0.392157	0	0.352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	8	0	0	0	31	0	26	0	65	0	0	0	0	0	0.00434717	0	0.0158054	0	0.0201525	0	0	0	0	0	0.215713	0	0.784287	0	0	0	0	0	0	5	0	20	0	25	0	0	0	0	0	0.2	0	0.8	0	0	1.12905	0	0	0	2.64346	0	2.4464	0	6.21891	0	0.181552	0	0	0	0.425068	0	0.39338	0	0	13	0	0	0	20	0	18	0	51	0	0.254902	0	0	0	0.392157	0	0.352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	10	0	0	0	40	0	31	0	81	0	0	0	0	0	0.0089904	0	0.0270218	0	0.0360122	0	0	0	0	0	0.249649	0	0.750351	0	0	0	0	0	0	8	0	23	0	31	0	0	0	0	0	0.258065	0	0.741935	0	0	1.24178	0	0	0	3.15856	0	3.00803	0	7.40837	0	0.167618	0	0	0	0.42635	0	0.406031	0	0	11	0	0	0	21	0	24	0	56	0	0.196429	0	0	0	0.375	0	0.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
