Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_1-0-0-0-0-1-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0.000852201	0	0	0	0	0.000754551	0.000923971	0.000807471	0	0.00333819	0.255288	0	0	0	0	0.226036	0.276788	0.241889	0	25	0	0	0	0	25	25	25	0	100	0.25	0	0	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0.00326019	0	0	0	0	0.00490839	0.00544986	0.00630142	0	0.0199199	0.163665	0	0	0	0	0.246407	0.273589	0.316339	0	22	0	0	0	0	24	23	24	0	93	0.236559	0	0	0	0	0.258065	0.247312	0.258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0.0140475	0	0	0	0	0.0274674	0.0317466	0.0530767	0	0.126338	0.111189	0	0	0	0	0.217412	0.251283	0.420116	0	22	0	0	0	0	21	20	23	0	86	0.255814	0	0	0	0	0.244186	0.232558	0.267442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0.0591298	0	0	0	0	0.0501595	0.0387765	0.0382844	0	0.18635	0.317305	0	0	0	0	0.269168	0.208084	0.205443	0	21	0	0	0	0	11	9	8	0	49	0.428571	0	0	0	0	0.22449	0.183673	0.163265	0	0	0	0	0	0	0.130338	0.145949	0.41654	0	0.692828	0	0	0	0	0	0.188125	0.210658	0.601218	0	0	0	0	0	0	10	10	15	0	35	0	0	0	0	0	0.285714	0.285714	0.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	2	0	0	0	0	3	4	7	0	16	0.0271969	0	0	0	0	0	0.00734364	0	0	0.0345406	0.787391	0	0	0	0	0	0.212609	0	0	7	0	0	0	0	0	1	0	0	8	0.875	0	0	0	0	0	0.125	0	0	0.226699	0	0	0	0	0.810013	0.664716	1.18895	0	2.89037	0.0784322	0	0	0	0	0.280245	0.229976	0.411347	0	14	0	0	0	0	21	16	23	0	74	0.189189	0	0	0	0	0.283784	0.216216	0.310811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	7	0	0	0	0	11	9	17	0	44	0.00466502	0	0	0	0	0	0	0	0	0.00466502	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.780201	0	0	0	0	1.32174	1.14538	1.62304	0	4.87036	0.160194	0	0	0	0	0.271384	0.235174	0.333248	0	20	0	0	0	0	20	17	21	0	78	0.25641	0	0	0	0	0.25641	0.217949	0.269231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	10	0	0	0	0	16	17	24	0	67	0	0	0	0	0	0	0	0.000367037	0	0.000367037	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	1.28771	0	0	0	0	1.73707	1.38047	2.15637	0	6.56163	0.196249	0	0	0	0	0.264732	0.210386	0.328633	0	20	0	0	0	0	19	15	21	0	75	0.266667	0	0	0	0	0.253333	0.2	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	16	0	0	0	0	27	22	26	0	91	0.000127774	0	0	0	0	0.000751121	0.0010627	0.00396503	0	0.00590662	0.0216323	0	0	0	0	0.127166	0.179916	0.671286	0	1	0	0	0	0	2	3	11	0	17	0.0588235	0	0	0	0	0.117647	0.176471	0.647059	0	1.52434	0	0	0	0	2.09552	1.50787	2.301	0	7.42872	0.205195	0	0	0	0	0.282083	0.202978	0.309744	0	17	0	0	0	0	18	13	18	0	66	0.257576	0	0	0	0	0.272727	0.19697	0.272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	20	0	0	0	0	31	25	29	0	105	0.000859763	0	0	0	0	0.00464128	0.00769911	0.00772885	0	0.020929	0.04108	0	0	0	0	0.221763	0.367868	0.369289	0	4	0	0	0	0	7	8	16	0	35	0.114286	0	0	0	0	0.2	0.228571	0.457143	0	1.87598	0	0	0	0	2.39183	1.5653	2.76975	0	8.60287	0.218065	0	0	0	0	0.278028	0.181951	0.321956	0	16	0	0	0	0	17	11	21	0	65	0.246154	0	0	0	0	0.261538	0.169231	0.323077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	22	0	0	0	0	35	23	38	0	118	0.00387807	0	0	0	0	0.0150619	0.0112433	0.0382508	0	0.0684341	0.0566687	0	0	0	0	0.220094	0.164294	0.558944	0	8	0	0	0	0	11	12	22	0	53	0.150943	0	0	0	0	0.207547	0.226415	0.415094	0	1.87357	0	0	0	0	2.80925	1.71785	3.0076	0	9.40827	0.199141	0	0	0	0	0.298594	0.182589	0.319676	0	13	0	0	0	0	17	13	22	0	65	0.2	0	0	0	0	0.261538	0.2	0.338462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
