Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_1-1-1-1-1-0-1-0-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0.000789505	0.00082464	0.000777189	0.00074104	0.000859112	0	0.000711094	0	0	0.00470258	0.167888	0.175359	0.165269	0.157582	0.18269	0	0.151214	0	0	25	25	25	25	25	0	25	0	0	150	0.166667	0.166667	0.166667	0.166667	0.166667	0	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0.00340176	0.00213529	0.00302693	0.00297145	0.005748	0	0.00453069	0	0	0.0218141	0.155943	0.0978858	0.13876	0.136217	0.263499	0	0.207695	0	0	25	19	20	25	24	0	24	0	0	137	0.182482	0.138686	0.145985	0.182482	0.175182	0	0.175182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0.0146565	0.00687412	0.0137003	0.011915	0.0360434	0	0.0292838	0	0	0.112473	0.130311	0.0611179	0.12181	0.105936	0.320462	0	0.260362	0	0	25	19	18	25	22	0	24	0	0	133	0.18797	0.142857	0.135338	0.18797	0.165414	0	0.180451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	3	0	1	0	0	4	0.0569718	0.021386	0.0561165	0.0477737	0.0294891	0	0.0425292	0	0	0.254266	0.224064	0.0841086	0.2207	0.187888	0.115977	0	0.167262	0	0	24	18	17	25	8	0	13	0	0	105	0.228571	0.171429	0.161905	0.238095	0.0761905	0	0.12381	0	0	0	0	0.00803421	0	0.231791	0	0.14524	0	0	0.385065	0	0	0.0208645	0	0.601953	0	0.377182	0	0	0	0	1	0	14	0	10	0	0	25	0	0	0.04	0	0.56	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	3	0	8	0	6	0	0	17	0.0483427	0.0609332	0.0334614	0.0365184	0	0	0	0	0	0.179256	0.269686	0.339923	0.186668	0.203722	0	0	0	0	0	12	17	7	13	0	0	0	0	0	49	0.244898	0.346939	0.142857	0.265306	0	0	0	0	0	0.171058	0.00789464	0.139563	0.154089	0.803733	0	0.737701	0	0	2.01404	0.0849329	0.0039198	0.0692952	0.0765075	0.399065	0	0.366279	0	0	10	1	6	11	20	0	22	0	0	70	0.142857	0.0142857	0.0857143	0.157143	0.285714	0	0.314286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	3	0	5	1	19	0	14	0	0	42	0	0.0237496	0	0.034714	0	0	0	0	0	0.0584636	0	0.406229	0	0.593771	0	0	0	0	0	0	6	0	6	0	0	0	0	0	12	0	0.5	0	0.5	0	0	0	0	0	0.666761	0.156614	0.474623	0.558675	1.35813	0	1.38243	0	0	4.59723	0.145035	0.0340669	0.103241	0.121524	0.295422	0	0.30071	0	0	21	10	13	17	20	0	22	0	0	103	0.203883	0.0970874	0.126214	0.165049	0.194175	0	0.213592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	12	6	5	6	26	0	23	0	0	78	0	0.00433665	0	0	0.000765372	0	0	0	0	0.00510202	0	0.849987	0	0	0.150013	0	0	0	0	0	1	0	0	2	0	0	0	0	3	0	0.333333	0	0	0.666667	0	0	0	0	1.24048	0.45524	0.845491	1.16698	1.68121	0	1.66845	0	0	7.05786	0.175759	0.0645012	0.119794	0.165345	0.238204	0	0.236396	0	0	21	14	13	23	18	0	19	0	0	108	0.194444	0.12963	0.12037	0.212963	0.166667	0	0.175926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	14	5	8	12	37	0	29	0	0	105	0	0	0.000177217	0	0.00490441	0	0.00104109	0	0	0.00612272	0	0	0.0289442	0	0.801018	0	0.170038	0	0	0	0	1	0	6	0	3	0	0	10	0	0	0.1	0	0.6	0	0.3	0	0	1.58891	0.843118	1.18108	1.70267	2.13245	0	1.92121	0	0	9.36944	0.169584	0.089986	0.126056	0.181726	0.227597	0	0.205051	0	0	19	15	13	22	18	0	17	0	0	104	0.182692	0.144231	0.125	0.211538	0.173077	0	0.163462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	17	11	16	20	42	0	30	0	0	136	0	0	0.0008207	0.000101537	0.0180246	0	0.00760078	0	0	0.0265476	0	0	0.0309143	0.00382473	0.678953	0	0.286308	0	0	0	0	1	1	14	0	11	0	0	27	0	0	0.037037	0.037037	0.518519	0	0.407407	0	0	1.69768	1.23987	1.50776	2.15442	2.14859	0	2.19273	0	0	10.941	0.155166	0.113323	0.137808	0.196912	0.196379	0	0.200413	0	0	16	15	13	21	15	0	16	0	0	96	0.166667	0.15625	0.135417	0.21875	0.15625	0	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	25	15	16	20	48	0	36	0	0	160	0.000397358	0	0.00411494	0.000606395	0.0214511	0	0.0167138	0	0	0.0432836	0.00918033	0	0.0950692	0.0140098	0.495594	0	0.386146	0	0	2	0	3	4	16	0	15	0	0	40	0.05	0	0.075	0.1	0.4	0	0.375	0	0	2.091	1.50901	1.69185	2.07301	2.57515	0	2.41716	0	0	12.3572	0.169213	0.122116	0.136912	0.167758	0.208393	0	0.195608	0	0	16	14	12	16	19	0	17	0	0	94	0.170213	0.148936	0.12766	0.170213	0.202128	0	0.180851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
