Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-1-0-1-1-1-1-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000845329	0.00103044	0	0.00096558	0.000945564	0.000966006	0.000777845	0	0.00553076	0	0.152841	0.186311	0	0.174583	0.170965	0.174661	0.14064	0	0	25	25	0	25	25	25	25	0	150	0	0.166667	0.166667	0	0.166667	0.166667	0.166667	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00238426	0.00425227	0	0.00636815	0.00597185	0.00613029	0.00653581	0	0.0316426	0	0.0753496	0.134384	0	0.201252	0.188728	0.193735	0.206551	0	0	21	21	0	23	24	24	23	0	136	0	0.154412	0.154412	0	0.169118	0.176471	0.176471	0.169118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00676551	0.0187892	0	0.0414278	0.0332994	0.0376205	0.0555909	0	0.193493	0	0.0349651	0.0971051	0	0.214105	0.172096	0.194428	0.287301	0	0	18	20	0	21	21	23	22	0	125	0	0.144	0.16	0	0.168	0.168	0.184	0.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	1	0	2	0	5	0	0.0184614	0.0718947	0	0.0243282	0.0295	0.0444598	0.0149745	0	0.203619	0	0.0906666	0.353085	0	0.119479	0.144879	0.218348	0.073542	0	0	15	18	0	6	8	10	3	0	60	0	0.25	0.3	0	0.1	0.133333	0.166667	0.05	0	0	0	0.0160214	0	0.268513	0.179789	0.198198	0.461422	0	1.12394	0	0	0.0142547	0	0.238903	0.159962	0.176342	0.410538	0	0	0	2	0	14	12	13	19	0	60	0	0	0.0333333	0	0.233333	0.2	0.216667	0.316667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	4	6	4	9	0	23	0	0.0577976	0.0232778	0	0	0.00720884	0	0	0	0.0882842	0	0.654677	0.263668	0	0	0.0816549	0	0	0	0	14	5	0	0	1	0	0	0	20	0	0.7	0.25	0	0	0.05	0	0	0	0	0	0.349453	0	0.879271	0.769766	0.812973	1.12286	0	3.93433	0	0	0.0888217	0	0.223487	0.195654	0.206636	0.285402	0	0	0	14	0	20	19	21	21	0	95	0	0	0.147368	0	0.210526	0.2	0.221053	0.221053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	2	4	0	9	12	9	10	0	46	0	0.0268054	0	0	9.18649e-005	0	0	0	0	0.0268972	0	0.996585	0	0	0.0034154	0	0	0	0	0	5	0	0	1	0	0	0	0	6	0	0.833333	0	0	0.166667	0	0	0	0	0	0.133487	0.818809	0	1.2667	1.27895	1.34317	1.67409	0	6.5152	0	0.0204886	0.125677	0	0.194421	0.196303	0.206159	0.256952	0	0	8	18	0	17	19	20	21	0	103	0	0.0776699	0.174757	0	0.165049	0.184466	0.194175	0.203883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	4	11	0	18	15	23	17	0	88	0	0	0	0	0.000605362	0.000440426	0	0.000435571	0	0.00148136	0	0	0	0	0.408653	0.297312	0	0.294035	0	0	0	0	0	1	1	0	4	0	6	0	0	0	0	0.166667	0.166667	0	0.666667	0	0	0.424187	1.23279	0	1.69932	1.6664	1.76552	2.09926	0	8.88749	0	0.0477285	0.138711	0	0.191204	0.1875	0.198653	0.236204	0	0	13	17	0	17	18	19	20	0	104	0	0.125	0.163462	0	0.163462	0.173077	0.182692	0.192308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	5	18	0	32	20	31	22	0	128	0	0	0	0	0.00395576	0.00275425	0.000841061	0.00341737	0	0.0109684	0	0	0	0	0.360649	0.251107	0.0766801	0.311564	0	0	0	0	0	1	2	3	5	0	11	0	0	0	0	0.0909091	0.181818	0.272727	0.454545	0	0	0.657534	1.66735	0	2.12363	1.89567	2.1187	2.3133	0	10.7762	0	0.0610173	0.154726	0	0.197067	0.175913	0.19661	0.214668	0	0	11	17	0	17	16	18	18	0	97	0	0.113402	0.175258	0	0.175258	0.164948	0.185567	0.185567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	7	21	0	37	25	39	27	0	156	0	0	0.000351932	0	0.0025756	0.00249244	0.00490684	0.0187172	0	0.029044	0	0	0.0121172	0	0.0886792	0.085816	0.168945	0.644443	0	0	0	2	0	6	3	7	11	0	29	0	0	0.0689655	0	0.206897	0.103448	0.241379	0.37931	0	0	0.944183	1.9623	0	1.9605	2.3051	2.56423	2.62146	0	12.3578	0	0.076404	0.158791	0	0.158645	0.18653	0.207499	0.21213	0	0	11	16	0	14	17	18	17	0	93	0	0.11828	0.172043	0	0.150538	0.182796	0.193548	0.182796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	11	25	0	41	32	45	26	0	180	0	0	0.00179366	0	0.0182068	0.00563297	0.00668029	0.0171986	0	0.0495123	0	0	0.0362267	0	0.367723	0.113769	0.134922	0.347359	0	0	0	3	0	11	6	13	16	0	49	0	0	0.0612245	0	0.22449	0.122449	0.265306	0.326531	0	0	1.0259	1.94289	0	2.12579	2.5573	3.01613	3.13293	0	13.8009	0	0.0743357	0.14078	0	0.154032	0.185299	0.218545	0.227008	0	0	9	13	0	13	16	19	19	0	89	0	0.101124	0.146067	0	0.146067	0.179775	0.213483	0.213483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
