Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-1-1-1-1-0-0-1-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000736114	0.000736722	0.00074975	0.000694815	0	0	0.000679522	0.000727636	0.00432456	0	0.170217	0.170358	0.17337	0.160667	0	0	0.157131	0.168257	0	25	25	25	25	0	0	25	25	150	0	0.166667	0.166667	0.166667	0.166667	0	0	0.166667	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0.00226901	0.00323544	0.00296685	0.00504021	0	0	0.00551135	0.00576772	0.0247906	0	0.091527	0.130511	0.119677	0.203311	0	0	0.222316	0.232658	0	22	23	24	25	0	0	24	24	142	0	0.15493	0.161972	0.169014	0.176056	0	0	0.169014	0.169014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0.00730434	0.0137053	0.0101134	0.0365565	0	0	0.0400463	0.043903	0.151629	0	0.0481725	0.0903872	0.0666984	0.241092	0	0	0.264107	0.289542	0	22	20	21	25	0	0	22	22	132	0	0.166667	0.151515	0.159091	0.189394	0	0	0.166667	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	0	0	2	2	6	0	0.0232127	0.057441	0.0399127	0.0389311	0	0	0.0420648	0.0394393	0.241002	0	0.0963176	0.238343	0.165612	0.161539	0	0	0.174542	0.163647	0	21	19	20	12	0	0	8	10	90	0	0.233333	0.211111	0.222222	0.133333	0	0	0.0888889	0.111111	0	0	0	0	0.188942	0	0	0.301187	0.329516	0.819644	0	0	0	0	0.230517	0	0	0.367461	0.402023	0	0	0	0	11	0	0	14	12	37	0	0	0	0	0.297297	0	0	0.378378	0.324324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	8	0	0	8	6	22	0	0.0560009	0.0203394	0.0579273	0	0	0	0	0	0.134268	0	0.417084	0.151484	0.431432	0	0	0	0	0	0	19	5	13	0	0	0	0	0	37	0	0.513514	0.135135	0.351351	0	0	0	0	0	0	0.0165958	0.248351	0.0764369	0.773906	0	0	1.04209	0.948992	3.10637	0	0.00534252	0.079949	0.0246065	0.249135	0	0	0.335468	0.305499	0	2	14	5	21	0	0	21	21	84	0	0.0238095	0.166667	0.0595238	0.25	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	7	0	14	0	0	16	12	49	0	0.0419097	0	0.0145631	0	0	0	0.000122587	0.000199134	0.0567945	0	0.737918	0	0.256417	0	0	0	0.00215843	0.00350621	0	10	0	3	0	0	0	1	2	16	0	0.625	0	0.1875	0	0	0	0.0625	0.125	0	0.175308	0.772068	0.361683	1.32543	0	0	1.59847	1.46183	5.69478	0	0.030784	0.135575	0.0635113	0.232744	0	0	0.28069	0.256696	0	10	18	12	20	0	0	21	20	101	0	0.0990099	0.178218	0.118812	0.19802	0	0	0.207921	0.19802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	8	3	20	0	0	18	22	71	0	0.00304497	0	0	0.00100506	0	0	0.00126088	0.00153174	0.00684266	0	0.444998	0	0	0.146882	0	0	0.184268	0.223852	0	1	0	0	2	0	0	4	5	12	0	0.0833333	0	0	0.166667	0	0	0.333333	0.416667	0	0.497769	1.11926	0.758225	1.53166	0	0	1.92651	1.97302	7.80644	0	0.0637639	0.143377	0.0971281	0.196205	0	0	0.246784	0.252742	0	17	16	15	17	0	0	19	20	104	0	0.163462	0.153846	0.144231	0.163462	0	0	0.182692	0.192308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	6	10	5	27	0	0	27	31	106	0	0.0044631	0	0	0.00666662	0	0	0.00785443	0.0092523	0.0282365	0	0.158062	0	0	0.2361	0	0	0.278166	0.327672	0	1	0	0	6	0	0	4	8	19	0	0.0526316	0	0	0.315789	0	0	0.210526	0.421053	0	0.831487	1.52907	1.08636	1.58132	0	0	2.27376	2.4731	9.77511	0	0.0850617	0.156425	0.111136	0.16177	0	0	0.232607	0.253	0	15	16	14	14	0	0	18	20	97	0	0.154639	0.164948	0.14433	0.14433	0	0	0.185567	0.206186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	9	16	7	31	0	0	29	38	130	0	0	0.000333567	0	0.0165561	0	0	0.0132955	0.0180619	0.0482471	0	0	0.00691373	0	0.343153	0	0	0.275572	0.374362	0	0	2	0	10	0	0	12	11	35	0	0	0.0571429	0	0.285714	0	0	0.342857	0.314286	0	1.23933	1.92966	1.44282	1.79372	0	0	2.61994	2.85269	11.8782	0	0.104337	0.162455	0.121469	0.15101	0	0	0.220568	0.240162	0	16	16	14	14	0	0	18	21	99	0	0.161616	0.161616	0.141414	0.141414	0	0	0.181818	0.212121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	12	25	9	35	0	0	30	46	157	0	0	0.00149845	0.000290798	0.0162248	0	0	0.0124008	0.0250195	0.0554343	0	0	0.0270311	0.00524582	0.292686	0	0	0.223702	0.451335	0	0	2	3	13	0	0	17	14	49	0	0	0.0408163	0.0612245	0.265306	0	0	0.346939	0.285714	0	1.40701	2.18446	1.661	2.04601	0	0	2.74157	3.12289	13.163	0	0.106892	0.165955	0.126188	0.155437	0	0	0.208279	0.237248	0	14	15	13	16	0	0	18	22	98	0	0.142857	0.153061	0.132653	0.163265	0	0	0.183673	0.22449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
